1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pneumopathie,Taux d'hospitalisations après passages aux urgences pour pneumopathie,Taux d'actes médicaux SOS médecins pour pneumopathie
2022-06-20,2022-S25,76,Occitanie,65 ans ou plus,2417.415517,4250.1727713,1285.3470437
2022-06-27,2022-S26,76,Occitanie,15-64 ans,416.04924199,1654.0008941,378.37837838
2022-06-27,2022-S26,76,Occitanie,65 ans ou plus,2323.1934283,4508.4745763,1058.2010582
2022-07-04,2022-S27,76,Occitanie,05-14 ans,234.03543965,425.53191489,234.19203747
2022-07-25,2022-S30,76,Occitanie,00-04 ans,638.29787234,2508.9605735,389.10505837
2022-07-25,2022-S30,76,Occitanie,15-64 ans,393.12039312,1389.491967,394.81105471
2022-07-25,2022-S30,76,Occitanie,Tous âges,957.02642628,3409.6692112,643.29366356
2022-08-01,2022-S31,76,Occitanie,15-64 ans,390.79229122,1647.2478907,294.40628067
2022-08-01,2022-S31,76,Occitanie,65 ans ou plus,2578.6879029,4729.0640394,5021.8340611
2022-08-01,2022-S31,76,Occitanie,Tous âges,899.98771348,3148.6976591,983.69870714
2022-08-08,2022-S32,76,Occitanie,00-04 ans,211.34202184,714.28571429,199.20318725
2022-08-08,2022-S32,76,Occitanie,05-14 ans,251.73064821,378.78787879,0.0
2022-08-15,2022-S33,76,Occitanie,05-14 ans,128.7001287,469.48356808,0.0
2022-08-22,2022-S34,76,Occitanie,Tous âges,923.47433,3165.4186521,699.7261941
2022-08-29,2022-S35,76,Occitanie,00-04 ans,344.08602151,1200.0,442.47787611
2022-09-05,2022-S36,76,Occitanie,00-04 ans,586.16647128,2447.5524476,167.22408027
2021-11-22,2021-S47,11,Île-de-France,65 ans ou plus,3030.3030303,5972.2222222,2149.6815287
2021-11-29,2021-S48,11,Île-de-France,15-64 ans,535.99746273,2288.8957624,430.96813914
2021-12-06,2021-S49,11,Île-de-France,05-14 ans,362.92573981,1010.1010101,149.17951268
2021-12-06,2021-S49,11,Île-de-France,15-64 ans,636.96285968,2699.4237185,466.7971691
2021-12-13,2021-S50,11,Île-de-France,05-14 ans,530.08595989,1674.6411483,318.13361612
2021-12-13,2021-S50,11,Île-de-France,15-64 ans,679.60240084,2473.6048265,452.55474453
2021-12-13,2021-S50,11,Île-de-France,65 ans ou plus,3196.9448991,6383.5770529,2422.4072672
2021-12-20,2021-S51,11,Île-de-France,00-04 ans,1711.0560545,4671.4172605,917.72151899
2021-12-20,2021-S51,11,Île-de-France,15-64 ans,684.97750319,2700.9437032,530.22269353
2021-12-27,2021-S52,11,Île-de-France,05-14 ans,490.01130795,638.97763578,362.31884058
2022-01-03,2022-S01,11,Île-de-France,65 ans ou plus,3457.2977014,6415.6206416,1720.8413002
2022-01-10,2022-S02,11,Île-de-France,15-64 ans,514.82763812,2142.6474905,179.6821009
2022-01-10,2022-S02,11,Île-de-France,Tous âges,956.45305309,3321.1127884,414.90645745
2022-01-17,2022-S03,11,Île-de-France,65 ans ou plus,2788.1040892,5123.5132662,1726.4276228
2022-01-17,2022-S03,11,Île-de-France,Tous âges,924.2670328,3525.2263907,569.60049938
2022-01-31,2022-S05,11,Île-de-France,00-04 ans,908.7958455,1565.3775322,367.75973031
2022-02-07,2022-S06,11,Île-de-France,00-04 ans,798.42286841,2070.7506471,398.4063745
2022-02-07,2022-S06,11,Île-de-France,15-64 ans,388.01404781,1379.6909492,392.6925047
2022-02-07,2022-S06,11,Île-de-France,Tous âges,822.01959843,3251.4297818,595.98494354
2022-02-14,2022-S07,11,Île-de-France,00-04 ans,896.00610047,1831.2101911,400.73982737
2022-02-21,2022-S08,11,Île-de-France,00-04 ans,713.69466281,1636.3636364,557.46140652
2022-02-28,2022-S09,11,Île-de-France,00-04 ans,511.45662848,1080.1080108,255.42784163
2022-02-28,2022-S09,11,Île-de-France,05-14 ans,314.13612565,688.0733945,363.96724295
2022-02-28,2022-S09,11,Île-de-France,15-64 ans,427.65300632,1899.2805755,529.61001444
2022-03-07,2022-S10,11,Île-de-France,65 ans ou plus,2675.9530792,5421.3898472,2150.5376344
2022-03-14,2022-S11,11,Île-de-France,00-04 ans,761.95722023,1424.9790444,261.35249918
2022-03-21,2022-S12,11,Île-de-France,00-04 ans,836.85407865,1998.3347211,345.47738693
2022-03-21,2022-S12,11,Île-de-France,05-14 ans,299.82363316,949.36708861,269.63262555
2022-03-21,2022-S12,11,Île-de-France,65 ans ou plus,2452.2683482,5420.0542005,1568.627451
2022-03-21,2022-S12,11,Île-de-France,Tous âges,795.52268639,3283.4580216,442.14679274
2022-03-28,2022-S13,11,Île-de-France,05-14 ans,258.39793282,963.08186196,378.65748709
2022-03-28,2022-S13,11,Île-de-France,15-64 ans,510.86523126,1859.2297477,474.41058079
2022-04-11,2022-S15,11,Île-de-France,05-14 ans,321.13037893,1766.7844523,307.92917629
2022-04-25,2022-S17,11,Île-de-France,00-04 ans,742.15436811,1245.7531144,433.08791685
2022-04-25,2022-S17,11,Île-de-France,15-64 ans,400.5826657,1328.5358428,405.23116596
2022-04-25,2022-S17,11,Île-de-France,Tous âges,910.42678252,3407.5723831,688.05206881
2022-05-02,2022-S18,11,Île-de-France,00-04 ans,687.16094033,1648.9988221,185.18518519
2022-05-02,2022-S18,11,Île-de-France,05-14 ans,130.80444735,461.89376443,92.421441774
2022-05-02,2022-S18,11,Île-de-France,15-64 ans,396.33391132,1849.7757848,329.004329
2022-05-09,2022-S19,11,Île-de-France,05-14 ans,94.816687737,690.8462867,70.521861777
2022-05-16,2022-S20,11,Île-de-France,00-04 ans,666.88531759,1592.7189989,572.95645531
2023-10-16,2023-S42,75,Nouvelle Aquitaine,Tous âges,1646.1952177,3854.1234977,1290.0641026
2023-10-23,2023-S43,75,Nouvelle Aquitaine,Tous âges,1764.9371069,4040.5462481,1434.5991561
2023-10-30,2023-S44,75,Nouvelle Aquitaine,65 ans ou plus,3772.8706625,6202.5647736,4169.7691735
2023-10-30,2023-S44,75,Nouvelle Aquitaine,Tous âges,1996.032228,4826.0060146,1709.4017094
2023-11-06,2023-S45,75,Nouvelle Aquitaine,00-04 ans,1877.2893773,4102.5641026,1602.699283
2023-11-06,2023-S45,75,Nouvelle Aquitaine,05-14 ans,2324.6803565,7307.6923077,1983.2985386
2023-11-06,2023-S45,75,Nouvelle Aquitaine,65 ans ou plus,3486.0050891,5437.6657825,3336.2598771
2023-11-13,2023-S46,75,Nouvelle Aquitaine,00-04 ans,4044.5269017,7765.1515152,2540.4890441
2023-11-13,2023-S46,75,Nouvelle Aquitaine,05-14 ans,1845.2573648,8304.4982699,1928.6403086
2023-11-20,2023-S47,75,Nouvelle Aquitaine,05-14 ans,1751.0347023,5882.3529412,2307.9984083
2023-11-20,2023-S47,75,Nouvelle Aquitaine,Tous âges,2102.419973,4680.317593,1890.3729655
2023-12-04,2023-S49,75,Nouvelle Aquitaine,05-14 ans,2430.2134647,4958.677686,4343.3652531
2023-12-04,2023-S49,75,Nouvelle Aquitaine,Tous âges,2577.4842901,5220.293725,3137.880601
2023-12-11,2023-S50,75,Nouvelle Aquitaine,65 ans ou plus,4473.6842105,6967.7106094,4962.1530698
2022-05-16,2022-S20,11,Île-de-France,05-14 ans,165.72431273,632.91139241,442.96788483
2022-05-23,2022-S21,11,Île-de-France,00-04 ans,647.00890963,1542.1115065,440.82739912
2022-05-30,2022-S22,11,Île-de-France,05-14 ans,237.84901758,679.11714771,494.8045522
2022-05-30,2022-S22,11,Île-de-France,65 ans ou plus,2673.4505088,5649.7175141,1327.7428372
2022-06-06,2022-S23,11,Île-de-France,65 ans ou plus,2563.3983338,5558.524853,1824.8175182
2022-06-06,2022-S23,11,Île-de-France,Tous âges,776.31946384,3618.4574527,548.87218045
2022-06-13,2022-S24,11,Île-de-France,05-14 ans,292.88294445,1292.4071082,189.57345972
2022-06-13,2022-S24,11,Île-de-France,15-64 ans,474.20286992,2117.768595,398.59693878
2022-06-13,2022-S24,11,Île-de-France,Tous âges,872.61243542,3842.4896793,541.8606426
2022-06-20,2022-S25,11,Île-de-France,05-14 ans,480.20384163,1296.5964344,383.87715931
2022-06-20,2022-S25,11,Île-de-France,Tous âges,841.37326981,3500.1051083,465.65774156
2022-06-27,2022-S26,11,Île-de-France,15-64 ans,379.42767619,1682.4966079,303.62835889
2022-07-11,2022-S28,11,Île-de-France,05-14 ans,325.99837001,505.05050505,642.85714286
2022-07-11,2022-S28,11,Île-de-France,15-64 ans,396.30458838,2236.8028631,292.01817002
2022-07-11,2022-S28,11,Île-de-France,65 ans ou plus,2879.8411122,6059.0500642,2596.5379494
2022-07-18,2022-S29,11,Île-de-France,05-14 ans,258.58884374,879.76539589,347.52389227
2022-07-18,2022-S29,11,Île-de-France,Tous âges,819.54319512,3552.1688159,664.79400749
2022-07-25,2022-S30,11,Île-de-France,05-14 ans,345.48944338,554.0166205,100.40160643
2022-07-25,2022-S30,11,Île-de-France,65 ans ou plus,2203.8567493,4646.7902229,1911.2627986
2022-07-25,2022-S30,11,Île-de-France,Tous âges,748.88991981,3062.1172353,510.73587659
2023-12-18,2023-S51,75,Nouvelle Aquitaine,00-04 ans,2859.0649176,5333.3333333,3109.1829356
2023-12-25,2023-S52,75,Nouvelle Aquitaine,05-14 ans,4001.8613309,9387.755102,5302.6513257
2023-12-25,2023-S52,75,Nouvelle Aquitaine,15-64 ans,1853.8713195,4588.9101338,2620.1431493
2023-12-25,2023-S52,75,Nouvelle Aquitaine,65 ans ou plus,5747.2480948,9716.4109716,6597.8198508
2024-01-01,2024-S01,75,Nouvelle Aquitaine,00-04 ans,2146.263911,5526.3157895,3603.6036036
2024-01-01,2024-S01,75,Nouvelle Aquitaine,65 ans ou plus,6994.3723441,10953.488372,9462.7594628
2024-01-08,2024-S02,75,Nouvelle Aquitaine,05-14 ans,2502.8879476,8243.7275986,4638.671875
2024-01-08,2024-S02,75,Nouvelle Aquitaine,15-64 ans,1682.783827,4163.3935585,2748.2823235
2024-01-08,2024-S02,75,Nouvelle Aquitaine,Tous âges,2825.3750666,6382.3895888,3392.0072524
2024-01-15,2024-S03,75,Nouvelle Aquitaine,00-04 ans,1631.3213703,5699.4818653,2156.5217391
2024-01-15,2024-S03,75,Nouvelle Aquitaine,05-14 ans,1761.3825191,6115.1079137,2703.7319117
2024-01-29,2024-S05,75,Nouvelle Aquitaine,00-04 ans,1633.9869281,2736.318408,2139.6001403
2024-01-29,2024-S05,75,Nouvelle Aquitaine,05-14 ans,1179.0949649,2564.1025641,3344.1208198
2024-02-05,2024-S06,75,Nouvelle Aquitaine,05-14 ans,1267.3506337,4029.3040293,3296.7032967
2024-02-12,2024-S07,75,Nouvelle Aquitaine,05-14 ans,1193.4673367,2105.2631579,2341.9203747
2024-02-19,2024-S08,75,Nouvelle Aquitaine,00-04 ans,1714.9857085,3827.7511962,1878.3176807
2024-02-19,2024-S08,75,Nouvelle Aquitaine,15-64 ans,1363.4297834,3647.6523089,2270.3549061
2024-02-26,2024-S09,75,Nouvelle Aquitaine,Tous âges,2507.5540556,5656.6788015,2505.6947608
2022-08-15,2022-S33,11,Île-de-France,00-04 ans,429.61004627,1043.8413361,398.00995025
2024-03-04,2024-S10,75,Nouvelle Aquitaine,00-04 ans,1316.4310093,3465.3465347,1224.1054614
2022-08-15,2022-S33,11,Île-de-France,65 ans ou plus,2226.8747621,5059.2656837,1572.327044
2024-03-11,2024-S11,75,Nouvelle Aquitaine,Tous âges,2046.6683394,4811.2816259,1948.6337166
2022-08-22,2022-S34,11,Île-de-France,65 ans ou plus,2169.3700866,4918.5015728,1645.8196182
2024-03-18,2024-S12,75,Nouvelle Aquitaine,00-04 ans,1954.2619543,4846.9387755,1682.6923077
2022-08-22,2022-S34,11,Île-de-France,Tous âges,667.26131257,3172.7973707,610.33357887
2024-03-18,2024-S12,75,Nouvelle Aquitaine,Tous âges,1756.0596424,4552.5236816,1605.4524801
2022-08-29,2022-S35,11,Île-de-France,05-14 ans,59.889204971,207.03933747,216.60649819
2024-03-25,2024-S13,75,Nouvelle Aquitaine,05-14 ans,1035.131744,3088.8030888,1463.6246233
2022-08-29,2022-S35,11,Île-de-France,15-64 ans,344.42866909,1470.9815459,390.43435822
2024-03-25,2024-S13,75,Nouvelle Aquitaine,65 ans ou plus,4253.7587092,7139.2016377,5020.9205021
2022-09-12,2022-S37,11,Île-de-France,00-04 ans,646.62140317,1637.6663255,435.72984749
2024-03-25,2024-S13,75,Nouvelle Aquitaine,Tous âges,2105.8684012,5210.9181141,1825.8006585
2022-09-19,2022-S38,11,Île-de-France,05-14 ans,281.82245186,1730.7692308,241.42926123
2024-04-01,2024-S14,75,Nouvelle Aquitaine,00-04 ans,1713.3956386,3605.7692308,1529.6367113
2022-09-19,2022-S38,11,Île-de-France,65 ans ou plus,2604.2137625,5481.1205847,2077.1513353
2024-04-01,2024-S14,75,Nouvelle Aquitaine,05-14 ans,883.13217545,3076.9230769,852.61875761
2022-09-19,2022-S38,11,Île-de-France,Tous âges,861.28739801,3542.6389478,472.93364377
2024-04-01,2024-S14,75,Nouvelle Aquitaine,15-64 ans,1116.1164526,2484.6957148,1502.6481094
2022-09-26,2022-S39,11,Île-de-France,05-14 ans,341.96384954,1204.8192771,371.94473964
2024-04-08,2024-S15,75,Nouvelle Aquitaine,15-64 ans,1031.9274188,2571.6385011,1176.3077775
2022-09-26,2022-S39,11,Île-de-France,Tous âges,1081.8638726,4219.8030067,632.54744106
2022-10-03,2022-S40,11,Île-de-France,00-04 ans,1498.4855731,2748.2269504,919.22005571
2022-10-03,2022-S40,11,Île-de-France,05-14 ans,504.56253355,2024.291498,517.86639047
2022-10-10,2022-S41,11,Île-de-France,00-04 ans,1871.2360195,3200.6245121,854.05676966
2022-10-17,2022-S42,11,Île-de-France,65 ans ou plus,3897.1671852,7887.3894835,2939.0681004
2022-10-24,2022-S43,11,Île-de-France,15-64 ans,663.24033284,2924.4516653,510.55139551
2022-10-31,2022-S44,11,Île-de-France,00-04 ans,2452.1934758,4350.6078055,954.94613124
2022-10-31,2022-S44,11,Île-de-France,15-64 ans,652.52430718,2540.1459854,509.40993349
2022-10-31,2022-S44,11,Île-de-France,Tous âges,1483.0753235,5026.2004064,869.44708599
2022-11-07,2022-S45,11,Île-de-France,65 ans ou plus,3797.4683544,8114.6159403,2924.7044182
2022-11-07,2022-S45,11,Île-de-France,Tous âges,1383.8416141,4988.5201419,889.10004072
2022-11-14,2022-S46,11,Île-de-France,05-14 ans,521.65473735,1855.6701031,659.44418276
2022-11-14,2022-S46,11,Île-de-France,65 ans ou plus,4230.7692308,8719.346049,3266.1570535
2022-11-21,2022-S47,11,Île-de-France,00-04 ans,1998.2344916,4498.2698962,966.42929807
2022-11-28,2022-S48,11,Île-de-France,00-04 ans,1855.805551,3756.2012757,813.95348837
2022-11-28,2022-S48,11,Île-de-France,15-64 ans,693.33881157,2833.562586,585.03969912
2022-12-05,2022-S49,11,Île-de-France,00-04 ans,1758.5191418,3451.1092851,851.78875639
2022-12-05,2022-S49,11,Île-de-France,Tous âges,1537.7814689,5442.3868313,1043.6034307
2022-12-12,2022-S50,11,Île-de-France,Tous âges,1622.6385514,6069.4221509,866.00351083
2022-12-19,2022-S51,11,Île-de-France,Tous âges,2006.7631967,7072.4175715,1322.6173902
2022-12-26,2022-S52,11,Île-de-France,15-64 ans,1405.7524529,5454.5454545,1713.868968
2022-12-26,2022-S52,11,Île-de-France,65 ans ou plus,6961.8409554,13616.489694,5861.5462355
2023-01-02,2023-S01,11,Île-de-France,00-04 ans,1424.5738998,4435.9949303,523.80952381
2023-01-02,2023-S01,11,Île-de-France,15-64 ans,1091.6807281,3831.4176245,930.03593321
2023-01-09,2023-S02,11,Île-de-France,Tous âges,1409.8870148,5434.6613101,754.607459
2023-01-16,2023-S03,11,Île-de-France,65 ans ou plus,3686.2449326,7529.4117647,3075.7689422
2023-01-23,2023-S04,11,Île-de-France,00-04 ans,956.14482407,2634.880803,371.37069548
2023-01-23,2023-S04,11,Île-de-France,15-64 ans,548.02259887,2495.697074,436.61547727
2024-04-15,2024-S16,75,Nouvelle Aquitaine,05-14 ans,660.88393226,2136.7521368,1528.8394719
2024-04-15,2024-S16,75,Nouvelle Aquitaine,Tous âges,1990.6756457,4892.7038627,1464.0027558
2024-05-06,2024-S19,75,Nouvelle Aquitaine,00-04 ans,834.37630371,2535.2112676,981.70459616
2024-05-13,2024-S20,75,Nouvelle Aquitaine,Tous âges,1663.2888392,4291.1982451,1309.2369478
2024-05-20,2024-S21,75,Nouvelle Aquitaine,00-04 ans,919.96320147,2279.2022792,1149.4252874
2024-05-20,2024-S21,75,Nouvelle Aquitaine,65 ans ou plus,3523.6341314,5801.7727639,3310.2386451
2024-06-03,2024-S23,75,Nouvelle Aquitaine,65 ans ou plus,3909.17603,6568.6025869,4545.4545455
2023-02-06,2023-S06,11,Île-de-France,05-14 ans,427.3949755,1913.0434783,518.51851852
2023-02-06,2023-S06,11,Île-de-France,Tous âges,1061.2244898,4145.8649881,493.64349473
2023-02-13,2023-S07,11,Île-de-France,05-14 ans,389.10505837,1270.4174229,511.50895141
2023-02-13,2023-S07,11,Île-de-France,65 ans ou plus,3421.3685474,7176.325524,2443.1339511
2023-02-27,2023-S09,11,Île-de-France,65 ans ou plus,3437.7387319,7036.7664962,2661.3439787
2023-03-13,2023-S11,11,Île-de-France,Tous âges,1028.9230412,4302.3379951,644.4361184
2023-03-20,2023-S12,11,Île-de-France,15-64 ans,527.62259466,1861.0747051,566.15017878
2023-03-20,2023-S12,11,Île-de-France,65 ans ou plus,2875.1201608,6190.4761905,1823.7082067
2023-03-20,2023-S12,11,Île-de-France,Tous âges,977.36550251,3780.4747073,654.13533835
2023-03-27,2023-S13,11,Île-de-France,00-04 ans,748.69791667,2239.6416573,421.94092827
2023-03-27,2023-S13,11,Île-de-France,15-64 ans,564.56207593,1883.2391714,514.70588235
2023-04-10,2023-S15,11,Île-de-France,00-04 ans,1023.6386661,2266.2889518,376.84138404
2023-04-10,2023-S15,11,Île-de-France,05-14 ans,324.85717486,335.00837521,537.37176356
2023-04-10,2023-S15,11,Île-de-France,15-64 ans,602.95608559,2532.3424167,507.39344738
2023-04-24,2023-S17,11,Île-de-France,Tous âges,1105.5387333,4239.6211871,686.5774116
2024-06-10,2024-S24,75,Nouvelle Aquitaine,05-14 ans,572.11683228,1027.3972603,1248.199712
2024-06-17,2024-S25,75,Nouvelle Aquitaine,00-04 ans,669.94193837,1246.105919,945.87493431
2024-06-17,2024-S25,75,Nouvelle Aquitaine,65 ans ou plus,3300.6033361,5657.3275862,3542.0098847
2024-06-24,2024-S26,75,Nouvelle Aquitaine,00-04 ans,989.24731183,2229.2993631,859.88872028
2024-07-01,2024-S27,75,Nouvelle Aquitaine,00-04 ans,722.17502124,1440.9221902,736.37702504
2024-07-01,2024-S27,75,Nouvelle Aquitaine,65 ans ou plus,3145.5399061,5229.9605782,3367.2670321
2024-07-08,2024-S28,75,Nouvelle Aquitaine,15-64 ans,751.83298124,2075.0988142,522.19321149
2024-07-08,2024-S28,75,Nouvelle Aquitaine,65 ans ou plus,3267.0932974,5306.6332916,3599.712023
2024-07-08,2024-S28,75,Nouvelle Aquitaine,Tous âges,1470.9797657,3707.1118706,982.8009828
2024-07-15,2024-S29,75,Nouvelle Aquitaine,05-14 ans,427.35042735,1176.4705882,775.19379845
2024-07-15,2024-S29,75,Nouvelle Aquitaine,15-64 ans,582.60762909,1589.9864682,614.83284232
2024-07-15,2024-S29,75,Nouvelle Aquitaine,Tous âges,1301.8607404,3472.1280347,791.41200439
2024-07-29,2024-S31,75,Nouvelle Aquitaine,05-14 ans,716.4790174,2816.9014085,435.62439497
2024-07-29,2024-S31,75,Nouvelle Aquitaine,15-64 ans,600.13202905,1724.7326664,587.63413388
2024-07-29,2024-S31,75,Nouvelle Aquitaine,Tous âges,1291.7908773,3510.4364326,684.51007537
2023-05-01,2023-S18,11,Île-de-France,05-14 ans,635.38611926,2850.3562945,848.25636192
2024-08-05,2024-S32,75,Nouvelle Aquitaine,00-04 ans,605.01296456,1449.2753623,681.66325835
2023-05-01,2023-S18,11,Île-de-France,65 ans ou plus,3244.887612,6875.6319515,3609.2097075
2023-05-08,2023-S19,11,Île-de-France,05-14 ans,344.99753573,1886.7924528,414.93775934
2023-05-15,2023-S20,11,Île-de-France,00-04 ans,579.63709677,2400.9603842,169.85138004
2023-05-15,2023-S20,11,Île-de-France,05-14 ans,287.70079118,1383.3992095,370.82818294
2023-05-15,2023-S20,11,Île-de-France,15-64 ans,465.45028991,1907.8768057,712.83095723
2023-05-15,2023-S20,11,Île-de-France,65 ans ou plus,3057.1555162,6501.0570825,2638.7009472
2023-05-22,2023-S21,11,Île-de-France,05-14 ans,321.74364297,1125.4019293,620.41737169
2023-05-22,2023-S21,11,Île-de-France,65 ans ou plus,2662.4511191,5719.1530786,1906.0585432
2023-05-29,2023-S22,11,Île-de-France,00-04 ans,838.40588033,1856.1484919,557.99123157
2023-05-29,2023-S22,11,Île-de-France,05-14 ans,616.9212691,1051.0510511,761.9047619
2023-05-29,2023-S22,11,Île-de-France,Tous âges,980.57043741,3963.9443962,762.69853751
2023-06-05,2023-S23,11,Île-de-France,00-04 ans,870.87784487,1487.7789586,408.32993058
2023-06-05,2023-S23,11,Île-de-France,05-14 ans,508.44205679,1963.5343619,1071.0808179
2023-06-05,2023-S23,11,Île-de-France,Tous âges,938.43540167,3979.2914425,755.13254149
2023-06-12,2023-S24,11,Île-de-France,05-14 ans,585.1945772,2396.1661342,765.69678407
2023-06-12,2023-S24,11,Île-de-France,15-64 ans,543.3611796,2337.8582202,631.88593649
2023-06-19,2023-S25,11,Île-de-France,05-14 ans,597.29644766,1951.2195122,623.0529595
2023-06-19,2023-S25,11,Île-de-France,15-64 ans,523.14935914,2126.6073195,432.25270158
2023-06-19,2023-S25,11,Île-de-France,Tous âges,936.30062842,3760.8695652,552.5787006
2023-07-03,2023-S27,11,Île-de-France,00-04 ans,881.05726872,2112.6760563,572.8314239
2023-07-03,2023-S27,11,Île-de-France,15-64 ans,491.7074208,2055.5258943,522.19321149
2023-07-03,2023-S27,11,Île-de-France,65 ans ou plus,2971.3211095,6694.6778711,1939.4879752
2023-07-10,2023-S28,11,Île-de-France,65 ans ou plus,2645.0999049,5819.3398958,2227.1714922
2023-07-10,2023-S28,11,Île-de-France,Tous âges,968.48378842,3581.503741,815.11670989
2023-07-17,2023-S29,11,Île-de-France,05-14 ans,889.32806324,1776.6497462,1432.4082363
2023-07-17,2023-S29,11,Île-de-France,15-64 ans,476.86378885,1724.6506096,484.93245584
2023-07-17,2023-S29,11,Île-de-France,65 ans ou plus,2509.8039216,5639.5348837,1742.1602787
2023-07-17,2023-S29,11,Île-de-France,Tous âges,911.15000515,3466.6666667,842.53341081
2023-07-24,2023-S30,11,Île-de-France,Tous âges,942.85714286,3790.5897946,884.4898389
2023-07-31,2023-S31,11,Île-de-France,15-64 ans,468.35001164,2001.2507817,691.8474196
2023-07-31,2023-S31,11,Île-de-France,Tous âges,990.0990099,4099.5607613,856.92591387
2023-08-07,2023-S32,11,Île-de-France,00-04 ans,560.51847959,1232.0328542,940.73377234
2023-08-14,2023-S33,11,Île-de-France,65 ans ou plus,2904.0952961,6255.2831784,3071.8954248
2023-08-21,2023-S34,11,Île-de-France,Tous âges,952.3325369,4064.3086817,715.58153598
2023-08-28,2023-S35,11,Île-de-France,00-04 ans,587.43786715,823.723229,614.33447099
2023-08-28,2023-S35,11,Île-de-France,65 ans ou plus,2569.2263774,5929.304447,2154.2738013
2023-09-04,2023-S36,11,Île-de-France,15-64 ans,634.41712926,2231.3413696,801.47965475
2023-09-04,2023-S36,11,Île-de-France,Tous âges,1079.3871866,4047.7770405,958.15752461
2023-09-11,2023-S37,11,Île-de-France,00-04 ans,1068.6044027,2696.8716289,617.04589279
