1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour allergie,Taux d'hospitalisations après passages aux urgences pour allergie,Taux d'actes médicaux SOS médecins pour allergie
2020-11-09,2020-S46,28,Normandie,65 ans ou plus,305.81039755,0.0,1506.5913371
2020-11-09,2020-S46,28,Normandie,Tous âges,660.12186865,198.88623707,1654.1353383
2020-11-16,2020-S47,28,Normandie,00-14 ans,868.1925809,966.18357488,1928.0205656
2020-11-16,2020-S47,28,Normandie,65 ans ou plus,275.67195038,80.450522928,1405.1522248
2020-11-16,2020-S47,28,Normandie,Tous âges,519.19312282,405.02227623,1519.4681861
2020-11-23,2020-S48,28,Normandie,00-14 ans,894.85458613,512.82051282,2365.3088042
2020-11-23,2020-S48,28,Normandie,65 ans ou plus,333.22225925,220.91310751,968.99224806
2020-12-07,2020-S50,28,Normandie,15-64 ans,554.80581796,297.91459782,1672.0604099
2020-12-07,2020-S50,28,Normandie,65 ans ou plus,210.71643588,136.98630137,778.21011673
2020-12-14,2020-S51,28,Normandie,15-64 ans,650.21427516,107.99136069,1250.6253127
2020-12-21,2020-S52,28,Normandie,00-14 ans,1202.4048096,2994.011976,3397.5084938
2020-12-21,2020-S52,28,Normandie,15-64 ans,828.32548319,0.0,1506.1861216
2020-12-21,2020-S52,28,Normandie,Tous âges,719.36134749,253.05778153,2032.8849028
2020-12-28,2020-S53,28,Normandie,00-14 ans,1327.6231263,970.87378641,2173.9130435
2020-12-28,2020-S53,28,Normandie,15-64 ans,700.67264574,286.25954198,2056.3254359
2020-12-28,2020-S53,28,Normandie,65 ans ou plus,280.19052956,69.637883008,637.9585327
2021-01-04,2021-S01,28,Normandie,15-64 ans,692.13363503,267.37967914,948.50948509
2021-01-04,2021-S01,28,Normandie,65 ans ou plus,208.7138012,61.387354205,747.6635514
2021-01-04,2021-S01,28,Normandie,Tous âges,627.64456982,165.94756057,1137.9800853
2021-01-11,2021-S02,28,Normandie,00-14 ans,697.39235901,387.59689922,1481.4814815
2021-01-25,2021-S04,28,Normandie,00-14 ans,664.05070933,0.0,1515.1515152
2021-01-25,2021-S04,28,Normandie,65 ans ou plus,331.03448276,260.24723487,767.75431862
2021-01-25,2021-S04,28,Normandie,Tous âges,483.09178744,274.16038382,1089.9873257
2021-02-01,2021-S05,28,Normandie,00-14 ans,855.20495429,0.0,827.01585114
2021-02-01,2021-S05,28,Normandie,65 ans ou plus,168.16143498,67.476383266,569.25996205
2021-02-01,2021-S05,28,Normandie,Tous âges,602.28452752,284.09090909,995.73257468
2021-02-08,2021-S06,28,Normandie,00-14 ans,580.68459658,0.0,1993.3554817
2021-02-08,2021-S06,28,Normandie,15-64 ans,686.30254504,300.3003003,1673.2716865
2021-03-08,2021-S10,28,Normandie,Tous âges,580.55152395,345.1846738,1640.9746395
2021-03-15,2021-S11,28,Normandie,00-14 ans,820.69137031,286.53295129,1330.5322129
2021-03-15,2021-S11,28,Normandie,65 ans ou plus,136.05442177,0.0,194.55252918
2021-03-22,2021-S12,28,Normandie,00-14 ans,785.58225508,261.09660574,1447.596989
2021-03-22,2021-S12,28,Normandie,65 ans ou plus,277.23870252,215.51724138,538.59964093
2021-03-29,2021-S13,28,Normandie,65 ans ou plus,279.75584944,0.0,729.9270073
2021-04-05,2021-S14,28,Normandie,00-14 ans,766.40098099,819.67213115,1707.1569271
2021-04-05,2021-S14,28,Normandie,Tous âges,449.64623421,290.04189494,1592.495637
2021-04-12,2021-S15,28,Normandie,65 ans ou plus,431.03448276,126.9035533,1492.5373134
2021-04-19,2021-S16,28,Normandie,00-14 ans,904.10074265,0.0,4558.4045584
2021-04-19,2021-S16,28,Normandie,Tous âges,649.01349948,158.2278481,2815.2492669
2021-04-26,2021-S17,28,Normandie,00-14 ans,923.92978134,1149.4252874,2210.663199
2021-04-26,2021-S17,28,Normandie,65 ans ou plus,357.69034236,64.184852375,365.63071298
2021-05-03,2021-S18,28,Normandie,Tous âges,541.75228844,128.65873271,1984.9785408
2021-05-10,2021-S19,28,Normandie,65 ans ou plus,308.32476876,203.11442112,1171.3030747
2021-05-17,2021-S20,28,Normandie,65 ans ou plus,330.28455285,65.231572081,1020.4081633
2021-05-17,2021-S20,28,Normandie,Tous âges,534.53703154,191.38755981,1616.7379933
2021-05-24,2021-S21,28,Normandie,00-14 ans,649.66313763,0.0,1665.4049962
2021-05-31,2021-S22,28,Normandie,65 ans ou plus,391.58100832,260.92628832,720.72072072
2021-06-07,2021-S23,28,Normandie,00-14 ans,1361.1416026,536.19302949,5375.5522828
2021-06-21,2021-S25,28,Normandie,Tous âges,749.16607426,198.54401059,1976.5571133
2021-06-28,2021-S26,28,Normandie,65 ans ou plus,399.40089865,203.94289599,1704.5454545
2021-07-05,2021-S27,28,Normandie,00-14 ans,1064.9350649,1016.9491525,1917.6136364
2021-07-05,2021-S27,28,Normandie,65 ans ou plus,453.74338291,214.28571429,1701.3232514
2021-07-05,2021-S27,28,Normandie,Tous âges,754.19952005,279.23211169,2064.8312611
2021-07-12,2021-S28,28,Normandie,00-14 ans,1290.3225806,716.84587814,2334.3373494
2021-07-12,2021-S28,28,Normandie,15-64 ans,732.03621653,422.65426881,2108.5513471
2021-07-12,2021-S28,28,Normandie,65 ans ou plus,338.9009925,141.94464159,1449.2753623
2021-07-12,2021-S28,28,Normandie,Tous âges,761.40751618,313.47962382,2093.6515083
2021-07-19,2021-S29,28,Normandie,00-14 ans,1381.3651138,353.35689046,3374.7779751
2021-07-26,2021-S30,28,Normandie,00-14 ans,1259.5196251,694.44444444,2282.1576763
2021-07-26,2021-S30,28,Normandie,15-64 ans,998.20323418,599.31506849,1794.0717629
2021-07-26,2021-S30,28,Normandie,Tous âges,927.07744488,416.81139284,1966.0850332
2021-08-02,2021-S31,28,Normandie,00-14 ans,953.05330039,0.0,2333.722287
2021-08-02,2021-S31,28,Normandie,15-64 ans,931.94625054,702.98769772,1638.7195122
2021-08-02,2021-S31,28,Normandie,65 ans ou plus,200.80321285,154.32098765,1530.6122449
2021-08-16,2021-S33,28,Normandie,Tous âges,948.00683036,238.0952381,2143.9132578
2021-08-23,2021-S34,28,Normandie,00-14 ans,1399.3541442,0.0,2638.5224274
2021-08-23,2021-S34,28,Normandie,65 ans ou plus,329.94923858,66.093853272,1584.1584158
2021-08-30,2021-S35,28,Normandie,15-64 ans,748.75207987,157.2327044,1610.5941303
2021-08-30,2021-S35,28,Normandie,65 ans ou plus,326.05969401,129.28248222,1204.8192771
2021-09-06,2021-S36,28,Normandie,15-64 ans,740.38917893,492.26441632,1342.9752066
2021-09-06,2021-S36,28,Normandie,Tous âges,826.97540415,449.64028777,1544.070341
2021-09-13,2021-S37,28,Normandie,Tous âges,705.94342071,269.9460108,1480.1657786
2021-09-20,2021-S38,28,Normandie,15-64 ans,708.63243144,215.05376344,978.89262771
2023-02-06,2023-S06,27,Bourgogne et Franche-Comté,00-14 ans,843.33441453,615.38461538,538.2131324
2023-02-13,2023-S07,27,Bourgogne et Franche-Comté,00-14 ans,1138.1113504,602.40963855,1236.2637363
2023-02-20,2023-S08,27,Bourgogne et Franche-Comté,Tous âges,881.82326275,337.64772088,1235.8757062
2023-03-06,2023-S10,27,Bourgogne et Franche-Comté,15-64 ans,842.31388579,164.06890894,1500.9380863
2023-03-27,2023-S13,27,Bourgogne et Franche-Comté,15-64 ans,901.44962846,430.29259897,3489.059728
2023-03-27,2023-S13,27,Bourgogne et Franche-Comté,65 ans ou plus,356.37918746,160.68559186,3070.1754386
2023-04-03,2023-S14,27,Bourgogne et Franche-Comté,15-64 ans,807.35312384,648.29821718,4192.992533
2023-04-03,2023-S14,27,Bourgogne et Franche-Comté,65 ans ou plus,324.90136923,268.67275658,333.33333333
2023-04-10,2023-S15,27,Bourgogne et Franche-Comté,00-14 ans,1167.192429,1444.0433213,4000.0
2023-04-17,2023-S16,27,Bourgogne et Franche-Comté,00-14 ans,1442.1501147,775.19379845,2496.099844
2023-04-17,2023-S16,27,Bourgogne et Franche-Comté,65 ans ou plus,248.19494585,50.916496945,1984.1269841
2023-05-15,2023-S20,27,Bourgogne et Franche-Comté,65 ans ou plus,276.62517289,0.0,607.90273556
2023-01-30,2023-S05,27,Bourgogne et Franche-Comté,Tous âges,680.72169718,313.83737518,740.2422611
2023-02-13,2023-S07,27,Bourgogne et Franche-Comté,15-64 ans,592.73894789,0.0,865.5126498
2023-02-13,2023-S07,27,Bourgogne et Franche-Comté,65 ans ou plus,368.66359447,101.4198783,1408.4507042
2023-02-13,2023-S07,27,Bourgogne et Franche-Comté,Tous âges,643.76314615,112.89867344,1021.2418301
2023-02-20,2023-S08,27,Bourgogne et Franche-Comté,15-64 ans,740.56088382,393.7007874,1226.635514
2023-02-27,2023-S09,27,Bourgogne et Franche-Comté,65 ans ou plus,183.48623853,0.0,446.42857143
2023-03-13,2023-S11,27,Bourgogne et Franche-Comté,15-64 ans,912.51977126,414.59369818,1245.7531144
2023-03-13,2023-S11,27,Bourgogne et Franche-Comté,Tous âges,861.54958429,293.42723005,1101.3929381
2024-08-05,2024-S32,27,Bourgogne et Franche-Comté,00-14 ans,1997.1969166,757.57575758,2048.4171322
2024-08-19,2024-S34,27,Bourgogne et Franche-Comté,00-14 ans,1702.281782,732.6007326,1470.5882353
2023-02-27,2023-S09,28,Normandie,Tous âges,571.42857143,209.25974366,1224.3490257
2023-03-06,2023-S10,28,Normandie,Tous âges,577.89998602,224.60693786,1108.4170419
2023-03-13,2023-S11,28,Normandie,65 ans ou plus,297.56000793,197.8239367,907.02947846
2023-03-13,2023-S11,28,Normandie,Tous âges,637.10944318,327.86885246,1056.9777044
2023-03-20,2023-S12,28,Normandie,00-14 ans,732.73493314,461.89376443,978.21253891
2023-03-20,2023-S12,28,Normandie,65 ans ou plus,293.07096504,0.0,1253.1328321
2023-03-20,2023-S12,28,Normandie,Tous âges,531.3544959,232.61824761,1305.1379481
2023-03-27,2023-S13,28,Normandie,65 ans ou plus,285.19046649,150.98137896,1366.7425968
2023-04-03,2023-S14,28,Normandie,15-64 ans,605.69868623,201.20724346,2271.3864307
2023-04-10,2023-S15,28,Normandie,00-14 ans,926.45112498,209.20502092,1567.695962
2023-04-17,2023-S16,28,Normandie,00-14 ans,834.10565338,1038.961039,1877.6499091
2023-04-17,2023-S16,28,Normandie,15-64 ans,725.58139535,349.65034965,2043.3058859
2023-04-24,2023-S17,28,Normandie,00-14 ans,908.66728798,519.48051948,2484.4720497
2023-04-24,2023-S17,28,Normandie,65 ans ou plus,307.57401,146.91478942,910.74681239
2023-05-01,2023-S18,28,Normandie,15-64 ans,607.04514364,519.14341337,2612.4818578
2023-05-01,2023-S18,28,Normandie,Tous âges,588.50364964,302.49558861,2414.4869215
2023-05-22,2023-S21,28,Normandie,15-64 ans,750.8978126,266.84456304,3523.5422513
2023-05-22,2023-S21,28,Normandie,65 ans ou plus,364.47343181,199.10403186,652.17391304
2023-05-29,2023-S22,28,Normandie,65 ans ou plus,355.09962517,102.61672653,1840.4907975
2023-06-05,2023-S23,28,Normandie,15-64 ans,866.00914121,433.16831683,7961.6881173
2023-06-12,2023-S24,28,Normandie,00-14 ans,1011.5350488,422.83298097,4379.9772469
2023-06-12,2023-S24,28,Normandie,Tous âges,746.81950415,268.35813613,4143.3370661
2023-06-19,2023-S25,28,Normandie,00-14 ans,854.54869147,210.08403361,3306.2645012
2023-06-19,2023-S25,28,Normandie,65 ans ou plus,281.97381672,105.59662091,1583.7104072
2023-06-19,2023-S25,28,Normandie,Tous âges,674.91563555,226.98612863,3020.5167173
2023-07-03,2023-S27,28,Normandie,Tous âges,777.69347496,210.74815595,2507.1341215
2023-07-10,2023-S28,28,Normandie,65 ans ou plus,528.9968652,329.85156679,1443.2989691
2023-07-10,2023-S28,28,Normandie,Tous âges,974.28450981,620.44780146,2369.6682464
2023-07-17,2023-S29,28,Normandie,15-64 ans,1027.126679,766.01671309,1754.3859649
2023-07-24,2023-S30,28,Normandie,15-64 ans,908.84549627,704.72163495,1764.3142477
2023-07-31,2023-S31,28,Normandie,00-14 ans,1290.7010854,626.95924765,2843.6018957
2023-07-31,2023-S31,28,Normandie,65 ans ou plus,533.94355454,305.9663437,790.51383399
2023-08-14,2023-S33,28,Normandie,15-64 ans,864.28204689,644.6991404,1628.7645974
2023-08-14,2023-S33,28,Normandie,Tous âges,855.2377271,421.5851602,2013.0134201
2023-08-21,2023-S34,28,Normandie,00-14 ans,1503.1429352,638.97763578,2683.8966203
2023-08-21,2023-S34,28,Normandie,Tous âges,930.14147941,532.36200616,1998.1834696
2023-08-28,2023-S35,28,Normandie,65 ans ou plus,525.677315,159.91471215,1290.3225806
2023-08-28,2023-S35,28,Normandie,Tous âges,843.47694328,353.45296357,1917.0660554
2023-09-04,2023-S36,28,Normandie,15-64 ans,832.76682529,585.9375,1551.0948905
2023-09-11,2023-S37,28,Normandie,00-14 ans,1463.0577908,206.18556701,2135.8159912
2023-09-11,2023-S37,28,Normandie,65 ans ou plus,477.42192162,210.30494217,1418.4397163
2023-09-11,2023-S37,28,Normandie,Tous âges,993.43544858,351.84719779,1716.5103522
2023-09-18,2023-S38,28,Normandie,Tous âges,852.41219262,333.84694402,1178.3053197
2023-10-02,2023-S40,28,Normandie,00-14 ans,1201.4626502,904.97737557,1269.393512
2023-10-02,2023-S40,28,Normandie,65 ans ou plus,241.01225146,207.57654385,1101.3215859
2023-10-09,2023-S41,28,Normandie,Tous âges,666.72401927,133.40448239,1104.1529334
2023-10-16,2023-S42,28,Normandie,15-64 ans,697.38700565,431.03448276,1084.8928668
2023-10-23,2023-S43,28,Normandie,15-64 ans,752.71814887,223.88059701,1235.2772192
2023-10-23,2023-S43,28,Normandie,65 ans ou plus,355.38005923,101.83299389,1257.8616352
2023-10-23,2023-S43,28,Normandie,Tous âges,771.41892869,186.12071258,1133.9705168
2023-11-06,2023-S45,28,Normandie,00-14 ans,1013.1108462,0.0,1356.6739606
2023-11-06,2023-S45,28,Normandie,65 ans ou plus,405.10431436,0.0,614.75409836
2023-11-06,2023-S45,28,Normandie,Tous âges,605.59820705,152.36160488,1103.9558418
2023-11-20,2023-S47,28,Normandie,00-14 ans,897.05882353,0.0,824.96413199
2023-12-04,2023-S49,28,Normandie,15-64 ans,755.23515276,349.16201117,519.93067591
2023-12-04,2023-S49,28,Normandie,65 ans ou plus,221.93452931,139.08205841,892.85714286
2023-12-04,2023-S49,28,Normandie,Tous âges,663.23082122,237.69907297,789.51078528
2023-12-11,2023-S50,28,Normandie,00-14 ans,923.02878598,520.83333333,1057.0026425
2023-12-11,2023-S50,28,Normandie,Tous âges,558.82994979,144.92753623,677.07613652
2023-12-18,2023-S51,28,Normandie,00-14 ans,1021.8219605,0.0,881.24213177
2023-12-18,2023-S51,28,Normandie,15-64 ans,706.8803016,520.44609665,839.67462608
2023-12-18,2023-S51,28,Normandie,Tous âges,682.48442653,200.30045068,844.69472436
2023-12-25,2023-S52,28,Normandie,15-64 ans,656.21582209,139.66480447,774.76480354
2024-01-01,2024-S01,28,Normandie,15-64 ans,593.70846256,212.31422505,742.33716475
2024-01-01,2024-S01,28,Normandie,Tous âges,737.47005496,222.22222222,988.9298893
2024-01-08,2024-S02,28,Normandie,65 ans ou plus,176.19420517,48.899755501,635.59322034
2024-01-08,2024-S02,28,Normandie,Tous âges,579.18913521,104.5751634,920.95165004
2024-01-15,2024-S03,28,Normandie,00-14 ans,1004.0160643,250.62656642,1182.3556162
2024-01-15,2024-S03,28,Normandie,15-64 ans,467.54675468,137.64624914,710.47957371
2024-01-15,2024-S03,28,Normandie,Tous âges,523.93770429,97.584776775,927.47453246
2024-01-29,2024-S05,28,Normandie,00-14 ans,1240.7780013,0.0,1149.4252874
2024-03-04,2024-S10,28,Normandie,00-14 ans,1437.8145219,443.45898004,2216.066482
2024-03-11,2024-S11,28,Normandie,00-14 ans,799.84764807,216.45021645,1357.4660633
2024-03-18,2024-S12,28,Normandie,15-64 ans,621.38981271,277.00831025,1707.1218992
2024-03-18,2024-S12,28,Normandie,Tous âges,634.1441319,206.93222969,1790.2813299
2024-04-01,2024-S14,28,Normandie,Tous âges,582.61783774,351.05315948,1785.967399
2024-04-08,2024-S15,28,Normandie,15-64 ans,585.72504393,313.67628607,2382.7629911
2024-04-15,2024-S16,28,Normandie,15-64 ans,617.23175784,65.832784727,2273.3077905
2024-04-29,2024-S18,28,Normandie,00-14 ans,1037.4911577,0.0,1970.7207207
2024-04-29,2024-S18,28,Normandie,Tous âges,655.00048881,104.68463753,2100.0820345
2024-05-06,2024-S19,28,Normandie,00-14 ans,835.54106379,253.16455696,2537.3134328
2024-05-06,2024-S19,28,Normandie,Tous âges,603.87561965,254.84199796,2511.7264337
2024-06-03,2024-S23,28,Normandie,15-64 ans,762.08022779,332.22591362,4360.9434997
2024-06-10,2024-S24,28,Normandie,00-14 ans,702.98769772,635.59322034,2303.7141514
2024-06-10,2024-S24,28,Normandie,15-64 ans,687.68869507,323.4152652,2959.7149904
2024-06-24,2024-S26,28,Normandie,65 ans ou plus,303.14513073,403.02267003,2024.291498
2024-07-22,2024-S30,28,Normandie,15-64 ans,785.62398411,504.32276657,2032.2773461
2024-01-29,2024-S05,28,Normandie,15-64 ans,477.36765834,206.61157025,654.66448445
2024-01-29,2024-S05,28,Normandie,65 ans ou plus,253.70804059,148.44136566,1196.1722488
2024-03-04,2024-S10,28,Normandie,65 ans ou plus,196.42506384,98.863074642,972.76264591
2024-03-25,2024-S13,28,Normandie,Tous âges,604.9366362,223.60248447,1707.9010375
2024-05-06,2024-S19,28,Normandie,65 ans ou plus,164.65422613,194.83682416,913.24200913
2024-05-20,2024-S21,28,Normandie,00-14 ans,1187.3840445,261.78010471,2221.1004543
2024-05-27,2024-S22,28,Normandie,00-14 ans,1002.2271715,475.05938242,2170.6956093
2024-05-27,2024-S22,28,Normandie,15-64 ans,681.70341693,273.03754266,2210.5263158
2024-06-03,2024-S23,28,Normandie,65 ans ou plus,229.48938612,100.75566751,1255.2301255
2024-06-17,2024-S25,28,Normandie,00-14 ans,949.5982469,662.25165563,2327.8370514
2024-06-24,2024-S26,28,Normandie,00-14 ans,833.49119151,840.33613445,2557.544757
2024-07-01,2024-S27,28,Normandie,00-14 ans,1086.4745011,753.76884422,2217.4148188
2024-07-22,2024-S30,28,Normandie,00-14 ans,819.67213115,274.72527473,2442.4284717
2024-07-22,2024-S30,28,Normandie,65 ans ou plus,649.97132479,518.94135963,856.53104925
2024-08-05,2024-S32,28,Normandie,15-64 ans,807.7260755,459.01639344,1737.5116351
2024-08-19,2024-S34,28,Normandie,15-64 ans,803.06951013,721.31147541,1450.6464838
2024-08-19,2024-S34,28,Normandie,65 ans ou plus,518.43317972,207.79220779,1687.7637131
2024-08-26,2024-S35,28,Normandie,Tous âges,784.00238178,440.75706508,1943.4628975
2024-09-02,2024-S36,28,Normandie,65 ans ou plus,579.76809276,266.95141484,1308.9005236
2024-09-02,2024-S36,28,Normandie,Tous âges,695.71224157,264.69031233,1598.2564475
2024-09-09,2024-S37,28,Normandie,00-14 ans,588.23529412,204.91803279,1074.21875
2024-09-09,2024-S37,28,Normandie,15-64 ans,799.85780306,523.2177894,1575.2461322
2024-09-09,2024-S37,28,Normandie,65 ans ou plus,428.26552463,193.98642095,1028.277635
2024-09-16,2024-S38,28,Normandie,00-14 ans,828.6795172,202.02020202,1225.8368694
2024-09-16,2024-S38,28,Normandie,Tous âges,633.77286261,186.08978832,917.43119266
2024-09-30,2024-S40,28,Normandie,00-14 ans,913.0682899,210.08403361,1270.3252033
2024-10-07,2024-S41,28,Normandie,Tous âges,648.37685251,195.455656,1008.6902545
2024-10-14,2024-S42,28,Normandie,00-14 ans,843.88185654,943.39622642,1102.9411765
2024-10-14,2024-S42,28,Normandie,15-64 ans,566.16528646,696.20253165,1195.624523
2024-10-14,2024-S42,28,Normandie,65 ans ou plus,320.03012048,237.52969121,1255.2301255
2024-10-14,2024-S42,28,Normandie,Tous âges,572.45080501,486.73643222,1169.1466748
2024-11-04,2024-S45,28,Normandie,00-14 ans,528.20621171,433.83947939,661.88637617
2024-11-04,2024-S45,28,Normandie,65 ans ou plus,322.03068763,141.04372355,744.87895717
2024-11-04,2024-S45,28,Normandie,Tous âges,457.40158936,357.31300619,956.34737004
2024-11-11,2024-S46,28,Normandie,00-14 ans,840.17194216,213.67521368,1004.1841004
2024-11-11,2024-S46,28,Normandie,15-64 ans,481.92771084,202.7027027,1128.3851555
2024-11-18,2024-S47,28,Normandie,65 ans ou plus,158.1027668,186.65422305,220.75055188
2024-12-02,2024-S49,28,Normandie,65 ans ou plus,171.39592459,0.0,464.03712297
2024-12-02,2024-S49,28,Normandie,Tous âges,523.93857272,47.382136934,727.22087552
2024-12-09,2024-S50,28,Normandie,00-14 ans,566.34304207,0.0,732.33247895
2024-12-09,2024-S50,28,Normandie,65 ans ou plus,202.50368189,44.782803403,1339.2857143
2024-12-23,2024-S52,28,Normandie,15-64 ans,635.41762593,196.72131148,584.94404883
2024-12-23,2024-S52,28,Normandie,Tous âges,558.04065725,89.686098655,551.5485787
2019-12-30,2020-S01,32,Hauts-de-France,15-64 ans,907.73067332,81.433224756,882.55261371
2019-12-30,2020-S01,32,Hauts-de-France,65 ans ou plus,410.7830552,201.20724346,298.50746269
2019-12-30,2020-S01,32,Hauts-de-France,Tous âges,923.9399439,192.12295869,1416.9228713
2020-01-06,2020-S02,32,Hauts-de-France,65 ans ou plus,272.63875365,48.520135856,683.06010929
2020-01-06,2020-S02,32,Hauts-de-France,Tous âges,769.59885158,157.79981966,1188.9035667
2020-01-13,2020-S03,32,Hauts-de-France,15-64 ans,893.64844904,173.41040462,1598.173516
2020-01-20,2020-S04,32,Hauts-de-France,65 ans ou plus,203.12817388,51.840331778,2615.3846154
2020-01-27,2020-S05,32,Hauts-de-France,15-64 ans,906.99783716,715.46505228,1046.6988728
2020-01-27,2020-S05,32,Hauts-de-France,65 ans ou plus,207.15630885,0.0,605.14372163
2020-01-27,2020-S05,32,Hauts-de-France,Tous âges,796.10477307,291.47982063,1431.0197087
2020-02-10,2020-S07,32,Hauts-de-France,65 ans ou plus,364.96350365,277.77777778,1252.236136
2020-02-17,2020-S08,32,Hauts-de-France,00-14 ans,1022.8933268,400.0,2153.0404422
2020-02-24,2020-S09,32,Hauts-de-France,00-14 ans,1022.2709018,413.2231405,3127.1244052
2020-03-02,2020-S10,32,Hauts-de-France,15-64 ans,734.0143776,346.22042701,1273.9935451
2020-03-16,2020-S12,32,Hauts-de-France,00-14 ans,616.0954948,0.0,2659.2797784
2020-03-23,2020-S13,32,Hauts-de-France,00-14 ans,943.39622642,854.7008547,3903.9039039
2020-03-23,2020-S13,32,Hauts-de-France,65 ans ou plus,87.234661239,61.124694377,2029.5202952
2020-03-23,2020-S13,32,Hauts-de-France,Tous âges,506.67894979,151.60703457,2302.2809635
2020-03-30,2020-S14,32,Hauts-de-France,00-14 ans,672.1820062,0.0,5147.0588235
