1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2023-11-27,2023-S48,32,Hauts-de-France,65 ans ou plus,196.73974143,199.93335555,3247.631935
2023-11-27,2023-S48,32,Hauts-de-France,Tous âges,331.15628737,211.38211382,5240.2298125
2023-12-04,2023-S49,32,Hauts-de-France,15-64 ans,424.57972345,247.1169687,7854.4712683
2023-12-11,2023-S50,32,Hauts-de-France,Tous âges,734.27781617,487.80487805,6821.9108923
2023-12-18,2023-S51,32,Hauts-de-France,05-14 ans,1574.6124031,396.82539683,6983.1441348
2023-12-25,2023-S52,32,Hauts-de-France,15-64 ans,1133.2646506,914.23595995,10151.187905
2024-01-01,2024-S01,32,Hauts-de-France,00-04 ans,3436.5162644,2748.4143763,2439.0243902
2024-01-01,2024-S01,32,Hauts-de-France,05-14 ans,1679.5431643,800.0,5507.9006772
2024-01-01,2024-S01,32,Hauts-de-France,Tous âges,1361.2499607,1370.5335291,7979.7426773
2024-01-08,2024-S02,32,Hauts-de-France,15-64 ans,838.78643664,1170.5685619,10741.030513
2024-01-15,2024-S03,32,Hauts-de-France,Tous âges,2223.8210478,2133.9461589,10987.345609
2024-01-22,2024-S04,32,Hauts-de-France,15-64 ans,1745.5937834,2188.2741536,15471.654543
2024-01-29,2024-S05,32,Hauts-de-France,15-64 ans,1937.9189905,1837.9281537,16428.175263
2024-01-29,2024-S05,32,Hauts-de-France,65 ans ou plus,2457.7572965,3090.6593407,5438.0664653
2024-02-05,2024-S06,32,Hauts-de-France,15-64 ans,1783.1706674,2040.0453343,14725.250999
2024-02-05,2024-S06,32,Hauts-de-France,65 ans ou plus,2121.6973579,3058.9000976,6490.0662252
2024-02-12,2024-S07,32,Hauts-de-France,65 ans ou plus,1611.974669,1775.7660167,3918.9189189
2024-02-19,2024-S08,32,Hauts-de-France,65 ans ou plus,964.821137,1292.4667651,2881.8443804
2024-02-19,2024-S08,32,Hauts-de-France,Tous âges,1464.0866278,1210.7387261,8711.5716753
2024-03-04,2024-S10,32,Hauts-de-France,15-64 ans,456.14035088,260.52974381,6603.6562617
2024-03-04,2024-S10,32,Hauts-de-France,Tous âges,619.95479496,552.02408832,5323.5500742
2024-03-11,2024-S11,32,Hauts-de-France,00-04 ans,993.37748344,728.15533981,1689.3477241
2024-03-18,2024-S12,32,Hauts-de-France,00-04 ans,475.65752658,459.77011494,1029.6540362
2024-03-18,2024-S12,32,Hauts-de-France,15-64 ans,221.93863397,161.94331984,3939.6697439
2024-03-18,2024-S12,32,Hauts-de-France,65 ans ou plus,370.58152794,670.66713731,1037.613489
2024-04-01,2024-S14,32,Hauts-de-France,15-64 ans,142.16512216,192.30769231,3179.2614331
2024-04-01,2024-S14,32,Hauts-de-France,65 ans ou plus,150.4170655,134.09319477,1101.9283747
2024-04-01,2024-S14,32,Hauts-de-France,Tous âges,137.25658403,142.78914802,2451.6873378
2024-04-08,2024-S15,32,Hauts-de-France,15-64 ans,111.2111423,0.0,2758.4461597
2024-04-08,2024-S15,32,Hauts-de-France,Tous âges,132.68590142,79.038887132,2234.9698279
2024-04-15,2024-S16,32,Hauts-de-France,Tous âges,89.147747534,112.86681716,2025.0868974
2024-04-22,2024-S17,32,Hauts-de-France,00-04 ans,84.057158868,0.0,540.99042863
2024-04-22,2024-S17,32,Hauts-de-France,15-64 ans,158.35777126,78.988941548,2159.2263876
2024-04-29,2024-S18,32,Hauts-de-France,00-04 ans,201.14942529,0.0,489.4762604
2024-04-29,2024-S18,32,Hauts-de-France,65 ans ou plus,144.62266632,130.67624959,1100.110011
2024-05-06,2024-S19,32,Hauts-de-France,05-14 ans,92.229651833,0.0,435.25571273
2024-05-13,2024-S20,32,Hauts-de-France,65 ans ou plus,117.61630946,100.30090271,977.99511002
2020-02-10,2020-S07,52,Pays de la Loire,65 ans ou plus,855.7844691,835.6545961,1897.810219
2020-02-10,2020-S07,52,Pays de la Loire,Tous âges,2447.4734543,1740.6143345,14978.14859
2020-02-17,2020-S08,52,Pays de la Loire,05-14 ans,3274.0879326,1010.1010101,18106.995885
2020-02-17,2020-S08,52,Pays de la Loire,15-64 ans,1396.5165542,797.1656333,14318.529862
2020-02-17,2020-S08,52,Pays de la Loire,65 ans ou plus,551.41096335,894.08528198,2489.626556
2020-02-24,2020-S09,52,Pays de la Loire,00-04 ans,5411.5853659,3980.0995025,7725.9475219
2020-02-24,2020-S09,52,Pays de la Loire,65 ans ou plus,598.80239521,721.5007215,1756.7567568
2020-03-02,2020-S10,52,Pays de la Loire,00-04 ans,3747.714808,4635.7615894,7530.1204819
2020-03-02,2020-S10,52,Pays de la Loire,05-14 ans,1479.9154334,1574.8031496,10438.413361
2020-03-02,2020-S10,52,Pays de la Loire,65 ans ou plus,386.77918425,373.97157816,1369.8630137
2020-03-09,2020-S11,52,Pays de la Loire,00-04 ans,2044.4444444,2857.1428571,3784.5705968
2020-03-09,2020-S11,52,Pays de la Loire,Tous âges,1005.6457304,794.85238456,5817.2397551
2020-03-16,2020-S12,52,Pays de la Loire,00-04 ans,880.50314465,1562.5,892.85714286
2020-03-16,2020-S12,52,Pays de la Loire,15-64 ans,968.2224429,808.08080808,1622.1873365
2020-03-16,2020-S12,52,Pays de la Loire,65 ans ou plus,621.43966857,637.52276867,175.43859649
2020-03-23,2020-S13,52,Pays de la Loire,00-04 ans,157.72870662,0.0,0.0
2020-03-23,2020-S13,52,Pays de la Loire,65 ans ou plus,500.25012506,413.56492969,0.0
2020-03-23,2020-S13,52,Pays de la Loire,Tous âges,612.79749181,283.28611898,171.2915382
2020-03-30,2020-S14,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-03-30,2020-S14,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-04-06,2020-S15,52,Pays de la Loire,15-64 ans,196.3190184,174.52006981,202.4291498
2020-04-06,2020-S15,52,Pays de la Loire,Tous âges,104.97310064,75.329566855,158.66719556
2020-04-13,2020-S16,52,Pays de la Loire,65 ans ou plus,128.81064835,154.9186677,0.0
2020-04-20,2020-S17,52,Pays de la Loire,15-64 ans,68.027210884,0.0,138.50415512
2020-04-20,2020-S17,52,Pays de la Loire,65 ans ou plus,39.292730845,69.832402235,0.0
2020-04-27,2020-S18,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-04-27,2020-S18,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2020-05-11,2020-S20,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-05-18,2020-S21,52,Pays de la Loire,65 ans ou plus,31.240237426,0.0,0.0
2020-05-18,2020-S21,52,Pays de la Loire,Tous âges,27.257859349,0.0,129.24071082
2020-05-25,2020-S22,52,Pays de la Loire,15-64 ans,0.0,0.0,158.89830508
2020-06-01,2020-S23,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2020-06-08,2020-S24,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-06-15,2020-S25,52,Pays de la Loire,15-64 ans,0.0,0.0,226.37238257
2020-06-29,2020-S27,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-06-29,2020-S27,52,Pays de la Loire,15-64 ans,71.963154865,0.0,50.684237202
2020-07-06,2020-S28,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-07-06,2020-S28,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-07-06,2020-S28,52,Pays de la Loire,15-64 ans,27.897893709,0.0,151.51515152
2020-07-06,2020-S28,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2020-07-20,2020-S30,52,Pays de la Loire,Tous âges,0.0,0.0,54.303556883
2020-08-03,2020-S32,52,Pays de la Loire,15-64 ans,14.027212793,0.0,101.52284264
2020-08-10,2020-S33,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020-08-10,2020-S33,52,Pays de la Loire,15-64 ans,12.903225806,0.0,96.015362458
2020-08-24,2020-S35,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-08-24,2020-S35,52,Pays de la Loire,15-64 ans,28.981307057,0.0,137.67783387
2020-08-24,2020-S35,52,Pays de la Loire,Tous âges,16.073294222,0.0,81.433224756
2020-08-31,2020-S36,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-08-31,2020-S36,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2020-08-31,2020-S36,52,Pays de la Loire,Tous âges,15.761683348,0.0,180.18018018
2020-09-07,2020-S37,52,Pays de la Loire,15-64 ans,124.79201331,0.0,90.497737557
2020-10-05,2020-S41,52,Pays de la Loire,05-14 ans,0.0,0.0,277.77777778
2020-11-02,2020-S45,52,Pays de la Loire,65 ans ou plus,33.955857385,67.658998647,0.0
2020-11-02,2020-S45,52,Pays de la Loire,Tous âges,19.924287707,34.6740638,253.16455696
2020-11-09,2020-S46,52,Pays de la Loire,65 ans ou plus,73.42143906,71.787508973,0.0
2020-11-16,2020-S47,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-11-16,2020-S47,52,Pays de la Loire,Tous âges,29.069767442,0.0,125.90494177
2020-11-23,2020-S48,52,Pays de la Loire,65 ans ou plus,33.74957813,70.621468927,148.80952381
2020-11-23,2020-S48,52,Pays de la Loire,Tous âges,27.844811583,35.435861091,96.030729834
2020-11-30,2020-S49,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-11-30,2020-S49,52,Pays de la Loire,Tous âges,0.0,0.0,256.49246553
2020-12-07,2020-S50,52,Pays de la Loire,65 ans ou plus,0.0,0.0,142.65335235
2020-12-14,2020-S51,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020-12-14,2020-S51,52,Pays de la Loire,Tous âges,26.690391459,0.0,31.328320802
2020-12-21,2020-S52,52,Pays de la Loire,00-04 ans,0.0,0.0,151.74506829
2020-12-21,2020-S52,52,Pays de la Loire,05-14 ans,0.0,0.0,450.45045045
2020-12-21,2020-S52,52,Pays de la Loire,15-64 ans,38.087983241,0.0,59.916117436
2020-12-21,2020-S52,52,Pays de la Loire,65 ans ou plus,30.039050766,65.573770492,0.0
2021-01-04,2021-S01,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-01-04,2021-S01,52,Pays de la Loire,05-14 ans,0.0,0.0,699.3006993
2021-01-11,2021-S02,52,Pays de la Loire,00-04 ans,0.0,0.0,140.05602241
2021-01-11,2021-S02,52,Pays de la Loire,05-14 ans,0.0,0.0,568.18181818
2021-01-18,2021-S03,52,Pays de la Loire,15-64 ans,15.733165513,0.0,227.27272727
2021-01-18,2021-S03,52,Pays de la Loire,Tous âges,23.88344877,31.036623215,296.8159741
2021-01-25,2021-S04,52,Pays de la Loire,Tous âges,32.997855139,30.441400304,205.65552699
2021-02-01,2021-S05,52,Pays de la Loire,15-64 ans,15.552099533,0.0,104.60251046
2021-02-08,2021-S06,52,Pays de la Loire,00-04 ans,84.889643463,0.0,0.0
2021-02-15,2021-S07,52,Pays de la Loire,00-04 ans,148.47809948,0.0,0.0
2021-02-22,2021-S08,52,Pays de la Loire,15-64 ans,30.362835889,0.0,320.68412614
2021-02-22,2021-S08,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2021-03-01,2021-S09,52,Pays de la Loire,00-04 ans,80.64516129,0.0,0.0
2021-03-01,2021-S09,52,Pays de la Loire,15-64 ans,62.912865681,0.0,265.81605529
2021-03-01,2021-S09,52,Pays de la Loire,Tous âges,40.929927963,0.0,136.83634373
2021-03-08,2021-S10,52,Pays de la Loire,00-04 ans,0.0,0.0,159.48963317
2021-03-08,2021-S10,52,Pays de la Loire,15-64 ans,44.241262351,0.0,388.34951456
2021-03-15,2021-S11,52,Pays de la Loire,00-04 ans,0.0,0.0,127.55102041
2021-03-22,2021-S12,52,Pays de la Loire,Tous âges,14.426891726,0.0,153.84615385
2021-03-29,2021-S13,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-04-05,2021-S14,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-04-05,2021-S14,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2021-04-12,2021-S15,52,Pays de la Loire,65 ans ou plus,0.0,0.0,129.36610608
2021-04-19,2021-S16,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-04-19,2021-S16,52,Pays de la Loire,Tous âges,29.875270745,0.0,151.88335358
2021-04-26,2021-S17,52,Pays de la Loire,Tous âges,14.949917775,0.0,30.497102775
2021-05-03,2021-S18,52,Pays de la Loire,00-04 ans,0.0,0.0,183.48623853
2021-05-03,2021-S18,52,Pays de la Loire,15-64 ans,28.628685943,0.0,368.80927292
2021-05-03,2021-S18,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2021-05-17,2021-S20,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-05-24,2021-S21,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2021-05-31,2021-S22,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-05-31,2021-S22,52,Pays de la Loire,Tous âges,6.546216287,0.0,99.132589839
2021-06-07,2021-S23,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-06-07,2021-S23,52,Pays de la Loire,15-64 ans,12.078753473,0.0,149.40239044
2021-07-26,2021-S30,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2021-07-26,2021-S30,52,Pays de la Loire,15-64 ans,23.926306975,0.0,145.70179699
2021-08-16,2021-S33,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2021-08-16,2021-S33,52,Pays de la Loire,15-64 ans,12.306177701,0.0,146.484375
2021-08-16,2021-S33,52,Pays de la Loire,Tous âges,13.810247203,0.0,85.88605783
2021-08-23,2021-S34,52,Pays de la Loire,05-14 ans,64.935064935,0.0,0.0
2021-09-06,2021-S36,52,Pays de la Loire,Tous âges,33.007657777,31.055900621,47.494656851
2021-09-20,2021-S38,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2021-09-27,2021-S39,52,Pays de la Loire,15-64 ans,11.91043354,0.0,333.70411568
2021-10-04,2021-S40,52,Pays de la Loire,15-64 ans,49.554013875,80.515297907,143.81591563
2021-10-11,2021-S41,52,Pays de la Loire,Tous âges,45.219638243,31.605562579,389.81288981
2021-10-25,2021-S43,52,Pays de la Loire,05-14 ans,0.0,0.0,2162.1621622
2021-10-25,2021-S43,52,Pays de la Loire,15-64 ans,51.046452272,0.0,713.19409068
2021-10-25,2021-S43,52,Pays de la Loire,65 ans ou plus,25.37427049,0.0,0.0
2021-11-01,2021-S44,52,Pays de la Loire,00-04 ans,0.0,0.0,128.20512821
2021-11-01,2021-S44,52,Pays de la Loire,05-14 ans,0.0,0.0,617.28395062
2021-11-01,2021-S44,52,Pays de la Loire,Tous âges,58.97965202,0.0,542.40631164
2021-11-15,2021-S46,52,Pays de la Loire,05-14 ans,57.736720554,0.0,454.54545455
2021-11-29,2021-S48,52,Pays de la Loire,15-64 ans,130.19138133,80.906148867,1362.7819549
2021-11-29,2021-S48,52,Pays de la Loire,Tous âges,108.27637545,30.883261272,826.82590721
2021-12-06,2021-S49,52,Pays de la Loire,00-04 ans,168.16143498,675.67567568,0.0
2021-12-06,2021-S49,52,Pays de la Loire,65 ans ou plus,0.0,0.0,499.16805324
2021-12-20,2021-S51,52,Pays de la Loire,15-64 ans,256.04096655,87.412587413,2326.7086767
2022-01-31,2022-S05,52,Pays de la Loire,65 ans ou plus,54.406964091,0.0,420.16806723
2022-02-07,2022-S06,52,Pays de la Loire,Tous âges,337.29398237,320.3074952,2246.2787551
2022-02-14,2022-S07,52,Pays de la Loire,00-04 ans,2298.8505747,781.25,3605.313093
2022-02-14,2022-S07,52,Pays de la Loire,05-14 ans,804.28954424,0.0,6410.2564103
2022-02-14,2022-S07,52,Pays de la Loire,Tous âges,375.63526552,122.32415902,2625.2343959
2022-03-21,2022-S12,52,Pays de la Loire,Tous âges,2949.0616622,1722.1584386,20660.036166
2022-04-18,2022-S16,52,Pays de la Loire,00-04 ans,4332.1299639,2487.5621891,10031.347962
2022-04-18,2022-S16,52,Pays de la Loire,05-14 ans,1168.3848797,709.21985816,9782.6086957
2022-04-25,2022-S17,52,Pays de la Loire,Tous âges,426.49606824,501.91910245,4571.1350796
2022-05-09,2022-S19,52,Pays de la Loire,00-04 ans,456.62100457,0.0,1271.1864407
2022-05-09,2022-S19,52,Pays de la Loire,Tous âges,141.98782961,29.8596596,1920.6784734
2022-05-23,2022-S21,52,Pays de la Loire,65 ans ou plus,28.719126939,0.0,824.17582418
2022-05-30,2022-S22,52,Pays de la Loire,00-04 ans,230.06134969,518.13471503,1994.3019943
2023-03-06,2023-S10,52,Pays de la Loire,Tous âges,738.3163343,363.96724295,6299.765808
2023-03-13,2023-S11,52,Pays de la Loire,05-14 ans,2164.2619312,0.0,7575.7575758
2023-03-13,2023-S11,52,Pays de la Loire,15-64 ans,375.99220164,140.35087719,6353.9445629
2023-03-13,2023-S11,52,Pays de la Loire,65 ans ou plus,113.76564278,123.45679012,1485.884101
2023-03-20,2023-S12,52,Pays de la Loire,65 ans ou plus,59.77286312,66.312997347,786.16352201
2023-03-27,2023-S13,52,Pays de la Loire,00-04 ans,1821.192053,1298.7012987,2446.0431655
2023-03-27,2023-S13,52,Pays de la Loire,15-64 ans,274.12280702,72.202166065,5008.5616438
2023-03-27,2023-S13,52,Pays de la Loire,65 ans ou plus,81.9000819,182.37082067,271.37042062
2023-03-27,2023-S13,52,Pays de la Loire,Tous âges,423.54630294,232.22060958,3721.0390826
2023-04-03,2023-S14,52,Pays de la Loire,00-04 ans,1124.567474,1492.5373134,2448.9795918
2023-04-17,2023-S16,52,Pays de la Loire,05-14 ans,474.3083004,684.93150685,917.43119266
2023-04-17,2023-S16,52,Pays de la Loire,Tous âges,213.79364954,31.055900621,2191.7084764
2023-04-24,2023-S17,52,Pays de la Loire,00-04 ans,593.22033898,975.6097561,367.64705882
2023-04-24,2023-S17,52,Pays de la Loire,65 ans ou plus,55.819145967,62.853551226,231.48148148
2023-04-24,2023-S17,52,Pays de la Loire,Tous âges,147.43540002,91.603053435,1379.8294029
2023-05-08,2023-S19,52,Pays de la Loire,05-14 ans,113.31444759,602.40963855,2247.1910112
2023-05-08,2023-S19,52,Pays de la Loire,65 ans ou plus,0.0,0.0,267.02269693
2023-05-15,2023-S20,52,Pays de la Loire,65 ans ou plus,0.0,0.0,864.19753086
2023-05-22,2023-S21,52,Pays de la Loire,15-64 ans,96.061479347,0.0,1056.9105691
2023-06-05,2023-S23,52,Pays de la Loire,05-14 ans,0.0,0.0,719.42446043
2023-06-12,2023-S24,52,Pays de la Loire,Tous âges,49.978580608,29.96703626,437.21156182
2023-06-19,2023-S25,52,Pays de la Loire,00-04 ans,84.961767205,0.0,478.46889952
2023-06-19,2023-S25,52,Pays de la Loire,05-14 ans,0.0,0.0,986.19329389
2023-06-19,2023-S25,52,Pays de la Loire,15-64 ans,40.376850606,0.0,798.58030169
2023-06-19,2023-S25,52,Pays de la Loire,65 ans ou plus,0.0,0.0,0.0
2023-06-26,2023-S26,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2023-06-26,2023-S26,52,Pays de la Loire,05-14 ans,58.616647128,568.18181818,2105.2631579
2023-06-26,2023-S26,52,Pays de la Loire,15-64 ans,26.784518548,0.0,1132.7594019
2023-07-10,2023-S28,52,Pays de la Loire,65 ans ou plus,58.892815077,70.571630205,256.41025641
2023-07-17,2023-S29,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2023-07-24,2023-S30,52,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2023-07-24,2023-S30,52,Pays de la Loire,65 ans ou plus,28.686173264,0.0,0.0
2023-07-24,2023-S30,52,Pays de la Loire,Tous âges,38.408357659,0.0,472.56497768
2023-07-31,2023-S31,52,Pays de la Loire,15-64 ans,29.766334276,0.0,876.38376384
2023-07-31,2023-S31,52,Pays de la Loire,Tous âges,16.224547741,0.0,542.15234481
2023-08-07,2023-S32,52,Pays de la Loire,05-14 ans,79.113924051,0.0,746.26865672
2023-08-14,2023-S33,52,Pays de la Loire,65 ans ou plus,27.716186253,0.0,123.76237624
2023-08-21,2023-S34,52,Pays de la Loire,15-64 ans,13.760836659,0.0,888.49400267
2023-08-28,2023-S35,52,Pays de la Loire,05-14 ans,0.0,0.0,259.74025974
2023-08-28,2023-S35,52,Pays de la Loire,Tous âges,39.582013933,0.0,489.71596474
2023-09-04,2023-S36,52,Pays de la Loire,15-64 ans,108.45986985,70.621468927,1873.7270876
2023-09-04,2023-S36,52,Pays de la Loire,Tous âges,82.694331679,60.422960725,1454.9938348
2023-09-18,2023-S38,52,Pays de la Loire,00-04 ans,0.0,0.0,832.17753121
2023-09-18,2023-S38,52,Pays de la Loire,15-64 ans,54.922422079,0.0,2329.1925466
2023-10-09,2023-S41,52,Pays de la Loire,Tous âges,55.210489993,0.0,1745.4706142
2023-10-23,2023-S43,52,Pays de la Loire,05-14 ans,0.0,0.0,1257.8616352
2023-10-23,2023-S43,52,Pays de la Loire,Tous âges,111.14639568,29.455081001,1670.0983757
2023-10-30,2023-S44,52,Pays de la Loire,00-04 ans,0.0,0.0,746.26865672
2023-10-30,2023-S44,52,Pays de la Loire,65 ans ou plus,84.269662921,61.162079511,750.93867334
2023-11-06,2023-S45,52,Pays de la Loire,65 ans ou plus,28.137310073,0.0,270.63599459
2023-11-06,2023-S45,52,Pays de la Loire,Tous âges,120.34599473,28.910089621,2754.3819713
2023-11-13,2023-S46,52,Pays de la Loire,00-04 ans,246.00246002,0.0,1073.9856802
2023-11-13,2023-S46,52,Pays de la Loire,Tous âges,136.79890561,0.0,3066.7878237
2023-11-20,2023-S47,52,Pays de la Loire,65 ans ou plus,114.41647597,123.45679012,2401.1299435
2023-12-04,2023-S49,52,Pays de la Loire,05-14 ans,307.8817734,641.02564103,6741.5730337
2024-01-01,2024-S01,52,Pays de la Loire,Tous âges,739.53677367,879.76539589,6188.1757534
2024-01-15,2024-S03,52,Pays de la Loire,00-04 ans,3668.9419795,7142.8571429,10533.515732
2024-01-22,2024-S04,52,Pays de la Loire,15-64 ans,1554.9901046,1829.6529968,21862.011638
2024-01-29,2024-S05,52,Pays de la Loire,00-04 ans,9215.5369383,6000.0,16066.481994
2024-02-05,2024-S06,52,Pays de la Loire,65 ans ou plus,2721.661055,3809.5238095,4005.7224607
2024-02-26,2024-S09,52,Pays de la Loire,00-04 ans,2752.9761905,1886.7924528,3333.3333333
2024-02-26,2024-S09,52,Pays de la Loire,05-14 ans,835.94566353,740.74074074,6904.7619048
2024-02-26,2024-S09,52,Pays de la Loire,15-64 ans,493.21824908,523.90307793,7786.5266842
2024-03-04,2024-S10,52,Pays de la Loire,00-04 ans,979.59183673,938.96713615,2846.975089
2024-03-04,2024-S10,52,Pays de la Loire,15-64 ans,240.34850533,128.53470437,6776.0034527
2024-03-04,2024-S10,52,Pays de la Loire,Tous âges,355.7312253,381.88761593,4969.6969697
2024-03-11,2024-S11,52,Pays de la Loire,Tous âges,231.29743404,259.53802232,4133.8112306
2024-04-01,2024-S14,52,Pays de la Loire,00-04 ans,237.90642347,0.0,694.44444444
2024-04-01,2024-S14,52,Pays de la Loire,Tous âges,117.43119266,52.617732176,2142.0765027
2024-04-08,2024-S15,52,Pays de la Loire,65 ans ou plus,83.752093802,176.78255745,269.17900404
2024-04-15,2024-S16,52,Pays de la Loire,00-04 ans,78.06401249,0.0,324.67532468
2024-04-15,2024-S16,52,Pays de la Loire,05-14 ans,0.0,0.0,778.21011673
2024-04-15,2024-S16,52,Pays de la Loire,15-64 ans,127.42460711,198.93899204,1210.8559499
2020-02-17,2020-S08,53,Bretagne,05-14 ans,2922.0779221,1941.7475728,14189.189189
2020-02-17,2020-S08,53,Bretagne,65 ans ou plus,979.09499868,1668.6531585,1440.0
2020-02-24,2020-S09,53,Bretagne,05-14 ans,1780.9439003,0.0,9295.7746479
2020-02-24,2020-S09,53,Bretagne,15-64 ans,933.8867477,820.41932543,13098.115031
2020-02-24,2020-S09,53,Bretagne,Tous âges,1141.5525114,1066.3112296,9887.3935732
2020-03-02,2020-S10,53,Bretagne,00-04 ans,2419.3548387,1652.892562,4536.4891519
2020-03-02,2020-S10,53,Bretagne,15-64 ans,913.8381201,754.00565504,9242.4242424
2020-03-02,2020-S10,53,Bretagne,Tous âges,1057.2754241,801.11459422,8304.0935673
2020-03-09,2020-S11,53,Bretagne,00-04 ans,2450.5928854,4666.6666667,4821.4285714
2020-03-09,2020-S11,53,Bretagne,15-64 ans,940.52959051,463.82189239,7918.3266932
2020-03-09,2020-S11,53,Bretagne,Tous âges,979.24924225,758.12274368,6612.9959747
2020-03-16,2020-S12,53,Bretagne,15-64 ans,1013.9416984,859.29108485,4715.3536515
2020-04-06,2020-S15,53,Bretagne,00-04 ans,0.0,0.0,709.21985816
2020-04-06,2020-S15,53,Bretagne,Tous âges,47.778308648,0.0,1252.7233115
2020-04-13,2020-S16,53,Bretagne,00-04 ans,0.0,0.0,584.79532164
2020-04-20,2020-S17,53,Bretagne,05-14 ans,0.0,0.0,0.0
2020-04-20,2020-S17,53,Bretagne,15-64 ans,0.0,0.0,205.33880903
2020-04-20,2020-S17,53,Bretagne,Tous âges,0.0,0.0,252.52525253
2020-05-04,2020-S19,53,Bretagne,00-04 ans,0.0,0.0,0.0
