1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour COVID-19,Taux d'hospitalisations après passages aux urgences pour COVID-19,Taux d'actes médicaux SOS médecins pour COVID-19
2022-06-27,2022-S26,06,Mayotte,15-64 ans,0.0,0.0,
2022-06-27,2022-S26,06,Mayotte,Tous âges,0.0,0.0,
2022-07-04,2022-S27,06,Mayotte,05-14 ans,0.0,0.0,
2022-07-11,2022-S28,06,Mayotte,00-04 ans,1298.7012987,2941.1764706,
2022-07-11,2022-S28,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-07-18,2022-S29,06,Mayotte,05-14 ans,1075.2688172,0.0,
2022-07-18,2022-S29,06,Mayotte,15-64 ans,1295.3367876,0.0,
2022-07-25,2022-S30,06,Mayotte,00-04 ans,595.23809524,0.0,
2022-08-01,2022-S31,06,Mayotte,00-04 ans,1104.9723757,2857.1428571,
2022-08-01,2022-S31,06,Mayotte,15-64 ans,1231.5270936,2083.3333333,
2022-08-08,2022-S32,06,Mayotte,15-64 ans,797.87234043,0.0,
2022-08-08,2022-S32,06,Mayotte,Tous âges,1166.180758,1801.8018018,
2022-08-15,2022-S33,06,Mayotte,15-64 ans,255.10204082,0.0,
2022-08-22,2022-S34,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-08-29,2022-S35,06,Mayotte,05-14 ans,0.0,0.0,
2022-08-29,2022-S35,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-08-29,2022-S35,06,Mayotte,Tous âges,137.17421125,0.0,
2022-09-05,2022-S36,06,Mayotte,15-64 ans,0.0,0.0,
2022-09-05,2022-S36,06,Mayotte,Tous âges,158.2278481,900.9009009,
2022-09-12,2022-S37,06,Mayotte,05-14 ans,0.0,0.0,
2022-09-19,2022-S38,06,Mayotte,05-14 ans,0.0,0.0,
2022-09-19,2022-S38,06,Mayotte,15-64 ans,0.0,0.0,
2022-09-26,2022-S39,06,Mayotte,Tous âges,0.0,0.0,
2022-10-03,2022-S40,06,Mayotte,00-04 ans,0.0,0.0,
2022-10-03,2022-S40,06,Mayotte,Tous âges,0.0,0.0,
2022-10-10,2022-S41,06,Mayotte,05-14 ans,0.0,0.0,
2022-10-10,2022-S41,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-10-17,2022-S42,06,Mayotte,05-14 ans,0.0,0.0,
2022-10-17,2022-S42,06,Mayotte,15-64 ans,0.0,0.0,
2022-10-17,2022-S42,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-10-24,2022-S43,06,Mayotte,15-64 ans,195.69471624,0.0,
2022-10-24,2022-S43,06,Mayotte,Tous âges,112.48593926,0.0,
2022-11-07,2022-S45,06,Mayotte,15-64 ans,3758.1699346,1492.5373134,
2022-11-14,2022-S46,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-11-21,2022-S47,06,Mayotte,00-04 ans,0.0,0.0,
2022-11-21,2022-S47,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-11-28,2022-S48,06,Mayotte,00-04 ans,0.0,0.0,
2022-11-28,2022-S48,06,Mayotte,05-14 ans,561.79775281,0.0,
2022-11-28,2022-S48,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-12-05,2022-S49,06,Mayotte,00-04 ans,295.85798817,1428.5714286,
2022-12-05,2022-S49,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-12-12,2022-S50,06,Mayotte,00-04 ans,271.73913043,1612.9032258,
2022-12-12,2022-S50,06,Mayotte,05-14 ans,0.0,0.0,
2022-12-19,2022-S51,06,Mayotte,00-04 ans,0.0,0.0,
2022-12-19,2022-S51,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-01-25,2021-S04,06,Mayotte,Tous âges,6970.8491762,18548.387097,
2021-02-01,2021-S05,06,Mayotte,65 ans ou plus,29824.561404,33333.333333,
2021-02-01,2021-S05,06,Mayotte,Tous âges,11079.943899,20279.72028,
2021-02-08,2021-S06,06,Mayotte,00-04 ans,0.0,0.0,
2021-02-08,2021-S06,06,Mayotte,05-14 ans,0.0,0.0,
2021-02-08,2021-S06,06,Mayotte,15-64 ans,24208.144796,48529.411765,
2021-02-08,2021-S06,06,Mayotte,65 ans ou plus,46052.631579,62500.0,
2021-02-15,2021-S07,06,Mayotte,15-64 ans,22252.747253,32911.392405,
2021-02-15,2021-S07,06,Mayotte,Tous âges,18629.173989,30555.555556,
2021-02-22,2021-S08,06,Mayotte,65 ans ou plus,47727.272727,53333.333333,
2021-03-01,2021-S09,06,Mayotte,00-04 ans,0.0,0.0,
2021-03-01,2021-S09,06,Mayotte,15-64 ans,7303.3707865,13793.103448,
2021-03-01,2021-S09,06,Mayotte,65 ans ou plus,35555.555556,47619.047619,
2021-03-08,2021-S10,06,Mayotte,65 ans ou plus,14634.146341,23809.52381,
2021-03-08,2021-S10,06,Mayotte,Tous âges,4341.0852713,10416.666667,
2021-03-22,2021-S12,06,Mayotte,00-04 ans,0.0,0.0,
2021-03-22,2021-S12,06,Mayotte,05-14 ans,0.0,0.0,
2021-04-19,2021-S16,06,Mayotte,65 ans ou plus,6250.0,14285.714286,
2021-04-19,2021-S16,06,Mayotte,Tous âges,807.53701211,4504.5045045,
2021-04-26,2021-S17,06,Mayotte,Tous âges,584.79532164,1851.8518519,
2021-05-03,2021-S18,06,Mayotte,15-64 ans,0.0,0.0,
2021-05-10,2021-S19,06,Mayotte,05-14 ans,0.0,0.0,
2021-05-10,2021-S19,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-05-17,2021-S20,06,Mayotte,00-04 ans,0.0,0.0,
2021-05-17,2021-S20,06,Mayotte,65 ans ou plus,2439.0243902,5882.3529412,
2021-05-24,2021-S21,06,Mayotte,Tous âges,129.53367876,884.95575221,
2021-05-31,2021-S22,06,Mayotte,00-04 ans,0.0,0.0,
2021-05-31,2021-S22,06,Mayotte,05-14 ans,0.0,0.0,
2021-06-07,2021-S23,06,Mayotte,00-04 ans,0.0,0.0,
2021-06-14,2021-S24,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-06-21,2021-S25,06,Mayotte,05-14 ans,0.0,0.0,
2021-06-21,2021-S25,06,Mayotte,15-64 ans,0.0,0.0,
2021-06-21,2021-S25,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-07-05,2021-S27,06,Mayotte,15-64 ans,0.0,0.0,
2021-07-05,2021-S27,06,Mayotte,Tous âges,0.0,0.0,
2021-07-12,2021-S28,06,Mayotte,05-14 ans,0.0,0.0,
2021-07-12,2021-S28,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-07-19,2021-S29,06,Mayotte,05-14 ans,0.0,0.0,
2021-07-19,2021-S29,06,Mayotte,Tous âges,0.0,0.0,
2021-08-09,2021-S32,06,Mayotte,Tous âges,119.76047904,0.0,
2021-08-23,2021-S34,06,Mayotte,15-64 ans,238.0952381,0.0,
2021-08-30,2021-S35,06,Mayotte,00-04 ans,0.0,0.0,
2021-08-30,2021-S35,06,Mayotte,05-14 ans,0.0,0.0,
2021-09-06,2021-S36,06,Mayotte,00-04 ans,0.0,0.0,
2021-09-06,2021-S36,06,Mayotte,65 ans ou plus,13888.888889,31250.0,
2021-09-06,2021-S36,06,Mayotte,Tous âges,930.85106383,5050.5050505,
2021-09-13,2021-S37,06,Mayotte,Tous âges,814.11126187,2040.8163265,
2021-09-20,2021-S38,06,Mayotte,00-04 ans,0.0,0.0,
2021-09-20,2021-S38,06,Mayotte,05-14 ans,0.0,0.0,
2021-09-27,2021-S39,06,Mayotte,00-04 ans,0.0,0.0,
2021-09-27,2021-S39,06,Mayotte,15-64 ans,581.39534884,0.0,
2021-10-04,2021-S40,06,Mayotte,15-64 ans,0.0,0.0,
2021-10-04,2021-S40,06,Mayotte,65 ans ou plus,2941.1764706,0.0,
2021-10-11,2021-S41,06,Mayotte,00-04 ans,0.0,0.0,
2021-10-11,2021-S41,06,Mayotte,05-14 ans,0.0,0.0,
2021-10-11,2021-S41,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-10-18,2021-S42,06,Mayotte,00-04 ans,0.0,0.0,
2021-10-18,2021-S42,06,Mayotte,15-64 ans,473.93364929,2127.6595745,
2021-10-18,2021-S42,06,Mayotte,Tous âges,369.45812808,1923.0769231,
2021-10-25,2021-S43,06,Mayotte,00-04 ans,434.7826087,0.0,
2021-10-25,2021-S43,06,Mayotte,05-14 ans,0.0,0.0,
2021-10-25,2021-S43,06,Mayotte,Tous âges,338.21871477,877.19298246,
2021-11-01,2021-S44,06,Mayotte,15-64 ans,457.66590389,0.0,
2021-11-08,2021-S45,06,Mayotte,15-64 ans,731.70731707,0.0,
2021-11-15,2021-S46,06,Mayotte,65 ans ou plus,9090.9090909,16666.666667,
2021-11-22,2021-S47,06,Mayotte,00-04 ans,0.0,0.0,
2021-11-22,2021-S47,06,Mayotte,05-14 ans,0.0,0.0,
2021-11-22,2021-S47,06,Mayotte,15-64 ans,449.43820225,0.0,
2021-11-22,2021-S47,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-11-29,2021-S48,06,Mayotte,05-14 ans,0.0,0.0,
2021-11-29,2021-S48,06,Mayotte,65 ans ou plus,0.0,0.0,
2021-12-13,2021-S50,06,Mayotte,00-04 ans,0.0,0.0,
2021-12-13,2021-S50,06,Mayotte,05-14 ans,0.0,0.0,
2021-12-13,2021-S50,06,Mayotte,15-64 ans,449.43820225,0.0,
2021-12-13,2021-S50,06,Mayotte,65 ans ou plus,6666.6666667,17647.058824,
2021-12-13,2021-S50,06,Mayotte,Tous âges,599.52038369,2542.3728814,
2021-12-20,2021-S51,06,Mayotte,15-64 ans,1301.5184382,1960.7843137,
2021-12-20,2021-S51,06,Mayotte,Tous âges,723.76357057,826.44628099,
2021-12-27,2021-S52,06,Mayotte,00-04 ans,1442.3076923,2500.0,
2021-12-27,2021-S52,06,Mayotte,15-64 ans,5854.8009368,3921.5686275,
2022-01-10,2022-S02,06,Mayotte,05-14 ans,1190.4761905,0.0,
2022-01-10,2022-S02,06,Mayotte,15-64 ans,1960.7843137,0.0,
2022-01-10,2022-S02,06,Mayotte,65 ans ou plus,3333.3333333,0.0,
2022-01-17,2022-S03,06,Mayotte,00-04 ans,0.0,0.0,
2022-01-17,2022-S03,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-01-24,2022-S04,06,Mayotte,00-04 ans,0.0,0.0,
2022-02-07,2022-S06,06,Mayotte,Tous âges,124.06947891,0.0,
2022-02-14,2022-S07,06,Mayotte,05-14 ans,0.0,0.0,
2022-02-14,2022-S07,06,Mayotte,Tous âges,0.0,0.0,
2022-03-07,2022-S10,06,Mayotte,00-04 ans,0.0,0.0,
2022-03-07,2022-S10,06,Mayotte,05-14 ans,0.0,0.0,
2022-03-07,2022-S10,06,Mayotte,15-64 ans,0.0,0.0,
2022-03-07,2022-S10,06,Mayotte,65 ans ou plus,0.0,0.0,
2022-03-07,2022-S10,06,Mayotte,Tous âges,0.0,0.0,
2022-03-14,2022-S11,06,Mayotte,05-14 ans,0.0,0.0,
2022-03-21,2022-S12,06,Mayotte,15-64 ans,0.0,0.0,
2021-12-06,2021-S49,24,Centre-Val de Loire,15-64 ans,1799.1631799,6475.7160648,2801.4007004
2021-12-06,2021-S49,24,Centre-Val de Loire,65 ans ou plus,2915.451895,5691.0569106,1169.5906433
2021-12-06,2021-S49,24,Centre-Val de Loire,Tous âges,1662.5397948,5307.3861123,2135.4484442
2021-12-13,2021-S50,24,Centre-Val de Loire,00-04 ans,300.7518797,1140.6844106,869.56521739
2021-12-13,2021-S50,24,Centre-Val de Loire,05-14 ans,315.85596968,1063.8297872,3324.8081841
2021-12-13,2021-S50,24,Centre-Val de Loire,15-64 ans,1690.4692509,5377.7208707,4394.481349
2021-12-13,2021-S50,24,Centre-Val de Loire,65 ans ou plus,2204.8846676,4541.3260672,1304.3478261
2021-12-13,2021-S50,24,Centre-Val de Loire,Tous âges,1434.1201076,4287.6284055,3288.6723508
2021-12-20,2021-S51,24,Centre-Val de Loire,65 ans ou plus,2019.5439739,3719.7231834,3964.7577093
2021-12-27,2021-S52,24,Centre-Val de Loire,15-64 ans,4045.4016298,7069.4087404,9487.5697615
2021-12-27,2021-S52,24,Centre-Val de Loire,Tous âges,3020.2635026,5357.1428571,7254.5757072
2022-01-03,2022-S01,24,Centre-Val de Loire,05-14 ans,1692.4208977,3614.4578313,6624.6056782
2022-01-03,2022-S01,24,Centre-Val de Loire,15-64 ans,4803.1026253,9480.5194805,10783.410138
2022-01-03,2022-S01,24,Centre-Val de Loire,65 ans ou plus,3697.4789916,6539.5095368,5309.7345133
2022-01-10,2022-S02,24,Centre-Val de Loire,15-64 ans,4926.5197061,7759.8828697,11122.661123
2022-01-10,2022-S02,24,Centre-Val de Loire,Tous âges,4304.4897239,7647.0588235,9590.479524
2022-01-17,2022-S03,24,Centre-Val de Loire,05-14 ans,3487.544484,5357.1428571,12000.0
2022-01-17,2022-S03,24,Centre-Val de Loire,Tous âges,4581.4759782,7067.9434565,11011.477762
2022-01-24,2022-S04,24,Centre-Val de Loire,05-14 ans,2581.995813,5825.2427184,8284.0236686
2022-02-14,2022-S07,24,Centre-Val de Loire,00-04 ans,1227.4368231,3108.8082902,238.66348449
2022-02-14,2022-S07,24,Centre-Val de Loire,05-14 ans,559.70149254,1162.7906977,2531.6455696
2022-02-14,2022-S07,24,Centre-Val de Loire,65 ans ou plus,3300.9708738,5467.372134,2358.490566
2022-02-14,2022-S07,24,Centre-Val de Loire,Tous âges,1783.8765009,4137.2825576,4076.8326147
2022-02-21,2022-S08,24,Centre-Val de Loire,05-14 ans,329.67032967,0.0,591.71597633
2022-02-21,2022-S08,24,Centre-Val de Loire,Tous âges,1129.3792256,2849.002849,1380.2622498
2022-02-28,2022-S09,24,Centre-Val de Loire,00-04 ans,966.45821489,3083.7004405,1037.3443983
2022-02-28,2022-S09,24,Centre-Val de Loire,05-14 ans,556.58627087,724.63768116,2777.7777778
2022-02-28,2022-S09,24,Centre-Val de Loire,65 ans ou plus,1905.0593379,3786.5748709,4975.1243781
2022-02-28,2022-S09,24,Centre-Val de Loire,Tous âges,983.13598852,2959.3639576,2847.8731074
2022-03-07,2022-S10,24,Centre-Val de Loire,65 ans ou plus,1947.2361809,2839.3966282,1923.0769231
2022-03-07,2022-S10,24,Centre-Val de Loire,Tous âges,1086.9565217,1788.9087657,1821.1382114
2022-03-14,2022-S11,24,Centre-Val de Loire,Tous âges,1270.7657687,2229.020979,2871.1256117
2022-03-21,2022-S12,24,Centre-Val de Loire,Tous âges,1795.2977255,3554.3996532,3635.2040816
2022-03-28,2022-S13,24,Centre-Val de Loire,05-14 ans,723.98190045,1680.6722689,7594.9367089
2022-04-04,2022-S14,24,Centre-Val de Loire,00-04 ans,1380.952381,2723.7354086,3174.6031746
2022-04-04,2022-S14,24,Centre-Val de Loire,65 ans ou plus,4568.6900958,6564.3648764,4878.0487805
2022-04-11,2022-S15,24,Centre-Val de Loire,00-04 ans,1682.4395373,1339.2857143,434.7826087
2022-04-11,2022-S15,24,Centre-Val de Loire,05-14 ans,1098.1912145,961.53846154,662.25165563
2022-04-18,2022-S16,24,Centre-Val de Loire,00-04 ans,1251.6469038,2083.3333333,2515.7232704
2022-04-18,2022-S16,24,Centre-Val de Loire,15-64 ans,1419.9722179,2066.1157025,4000.0
2022-04-25,2022-S17,24,Centre-Val de Loire,15-64 ans,949.26859633,1583.1134565,2934.537246
2022-04-25,2022-S17,24,Centre-Val de Loire,65 ans ou plus,2785.6916746,5303.030303,3361.3445378
2022-05-02,2022-S18,24,Centre-Val de Loire,00-04 ans,565.7708628,1104.9723757,0.0
2022-05-02,2022-S18,24,Centre-Val de Loire,05-14 ans,181.32366274,0.0,1744.1860465
2022-05-09,2022-S19,24,Centre-Val de Loire,65 ans ou plus,1434.4915524,2319.5876289,1515.1515152
2022-05-16,2022-S20,24,Centre-Val de Loire,Tous âges,597.42316274,1034.7682119,697.83670621
2022-05-23,2022-S21,24,Centre-Val de Loire,15-64 ans,551.21727147,1112.4845488,976.13882863
2022-06-06,2022-S23,24,Centre-Val de Loire,65 ans ou plus,1256.7934783,1834.0611354,1923.0769231
2022-06-13,2022-S24,24,Centre-Val de Loire,00-04 ans,554.87053021,613.49693252,0.0
2022-06-13,2022-S24,24,Centre-Val de Loire,05-14 ans,406.710727,641.02564103,546.44808743
2022-06-20,2022-S25,24,Centre-Val de Loire,15-64 ans,1317.3813685,1616.3793103,2816.9014085
2022-06-20,2022-S25,24,Centre-Val de Loire,65 ans ou plus,2139.7105098,3069.0537084,3676.4705882
2022-06-20,2022-S25,24,Centre-Val de Loire,Tous âges,1357.9387187,2276.4900662,2511.880516
2022-07-04,2022-S27,24,Centre-Val de Loire,05-14 ans,550.79559364,704.22535211,1351.3513514
2022-07-04,2022-S27,24,Centre-Val de Loire,15-64 ans,2649.7695853,1654.8463357,5964.4670051
2022-07-11,2022-S28,24,Centre-Val de Loire,15-64 ans,2387.1065835,3136.3088058,4155.8441558
2022-07-11,2022-S28,24,Centre-Val de Loire,Tous âges,2783.2531735,5793.3419801,3459.3724859
2022-07-18,2022-S29,24,Centre-Val de Loire,00-04 ans,2138.2751247,3267.9738562,2158.2733813
2022-07-18,2022-S29,24,Centre-Val de Loire,05-14 ans,389.10505837,0.0,2678.5714286
2022-07-25,2022-S30,24,Centre-Val de Loire,15-64 ans,1174.1682975,1657.4585635,3262.2333752
2022-07-25,2022-S30,24,Centre-Val de Loire,65 ans ou plus,2368.9197726,3700.58873,1526.7175573
2022-08-01,2022-S31,24,Centre-Val de Loire,00-04 ans,1115.8798283,1000.0,0.0
2022-08-01,2022-S31,24,Centre-Val de Loire,05-14 ans,294.11764706,0.0,1801.8018018
2022-08-01,2022-S31,24,Centre-Val de Loire,65 ans ou plus,2592.7141451,4213.2416165,564.97175141
2022-08-08,2022-S32,24,Centre-Val de Loire,05-14 ans,95.693779904,0.0,970.87378641
2022-08-08,2022-S32,24,Centre-Val de Loire,15-64 ans,708.63546473,1614.9068323,1950.5851756
2022-08-08,2022-S32,24,Centre-Val de Loire,65 ans ou plus,1552.393273,2723.4042553,581.39534884
2022-08-15,2022-S33,24,Centre-Val de Loire,Tous âges,585.91961915,1340.2061856,1507.5376884
2022-08-29,2022-S35,24,Centre-Val de Loire,65 ans ou plus,685.17850703,1224.1054614,0.0
2022-09-05,2022-S36,24,Centre-Val de Loire,Tous âges,356.30415418,717.48878924,1519.7568389
2022-09-12,2022-S37,24,Centre-Val de Loire,15-64 ans,470.62179122,652.8835691,2959.3094945
2022-09-12,2022-S37,24,Centre-Val de Loire,Tous âges,605.52355634,936.86354379,2257.3363431
2022-09-19,2022-S38,24,Centre-Val de Loire,00-04 ans,967.55833808,2580.6451613,378.78787879
2022-09-19,2022-S38,24,Centre-Val de Loire,05-14 ans,372.14247741,0.0,3652.9680365
2022-09-26,2022-S39,24,Centre-Val de Loire,05-14 ans,327.15376227,0.0,561.79775281
2022-10-03,2022-S40,24,Centre-Val de Loire,05-14 ans,333.81020505,1250.0,833.33333333
2022-10-03,2022-S40,24,Centre-Val de Loire,15-64 ans,1238.8864597,1750.547046,2447.163515
2022-10-03,2022-S40,24,Centre-Val de Loire,Tous âges,1581.8576328,3759.1100882,1860.1667736
2022-10-10,2022-S41,24,Centre-Val de Loire,Tous âges,1706.04563,3978.5768936,1926.910299
2022-10-17,2022-S42,24,Centre-Val de Loire,Tous âges,1558.9588627,3426.5458842,2426.8379729
2022-10-24,2022-S43,24,Centre-Val de Loire,15-64 ans,993.18114438,1650.9433962,1023.0179028
2022-10-31,2022-S44,24,Centre-Val de Loire,00-04 ans,234.41162682,387.59689922,1158.3011583
2022-10-31,2022-S44,24,Centre-Val de Loire,65 ans ou plus,2378.6563806,3953.8714992,1973.6842105
2022-11-14,2022-S46,24,Centre-Val de Loire,15-64 ans,582.66569556,979.32535365,1545.7788347
2022-11-14,2022-S46,24,Centre-Val de Loire,65 ans ou plus,2110.9010712,3343.4650456,2325.5813953
2022-11-14,2022-S46,24,Centre-Val de Loire,Tous âges,818.0977449,2064.5645646,1049.8687664
2022-11-21,2022-S47,24,Centre-Val de Loire,05-14 ans,159.32023367,751.87969925,0.0
2022-11-28,2022-S48,24,Centre-Val de Loire,05-14 ans,189.57345972,0.0,0.0
2022-11-28,2022-S48,24,Centre-Val de Loire,15-64 ans,823.10685424,1506.9967707,1165.8031088
2022-12-05,2022-S49,24,Centre-Val de Loire,00-04 ans,727.73972603,3422.0532319,0.0
2022-12-12,2022-S50,24,Centre-Val de Loire,00-04 ans,418.99441341,0.0,0.0
2022-12-12,2022-S50,24,Centre-Val de Loire,05-14 ans,141.84397163,0.0,0.0
2022-12-26,2022-S52,24,Centre-Val de Loire,Tous âges,1143.9688716,2806.4992614,1274.2718447
2023-01-02,2023-S01,24,Centre-Val de Loire,Tous âges,662.83341319,1708.7378641,1192.7181419
2023-01-09,2023-S02,24,Centre-Val de Loire,05-14 ans,61.842918986,0.0,0.0
2023-01-09,2023-S02,24,Centre-Val de Loire,15-64 ans,115.66424323,352.52643948,110.98779134
2023-01-16,2023-S03,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-01-16,2023-S03,24,Centre-Val de Loire,65 ans ou plus,680.27210884,1067.3234811,0.0
2023-01-23,2023-S04,24,Centre-Val de Loire,15-64 ans,99.32130442,0.0,116.27906977
2023-01-23,2023-S04,24,Centre-Val de Loire,65 ans ou plus,322.99741602,471.69811321,0.0
2023-02-06,2023-S06,24,Centre-Val de Loire,15-64 ans,155.08684864,215.51724138,329.67032967
2023-02-13,2023-S07,24,Centre-Val de Loire,65 ans ou plus,456.20437956,762.19512195,0.0
2023-02-13,2023-S07,24,Centre-Val de Loire,Tous âges,199.61673587,513.2254244,233.281493
2023-02-20,2023-S08,24,Centre-Val de Loire,00-04 ans,69.3000693,0.0,0.0
2023-02-20,2023-S08,24,Centre-Val de Loire,05-14 ans,78.247261346,0.0,0.0
2023-02-20,2023-S08,24,Centre-Val de Loire,15-64 ans,180.80458038,103.95010395,102.77492292
2023-02-20,2023-S08,24,Centre-Val de Loire,65 ans ou plus,507.76583035,862.06896552,645.16129032
2023-02-27,2023-S09,24,Centre-Val de Loire,00-04 ans,395.88281869,1183.4319527,0.0
2023-02-27,2023-S09,24,Centre-Val de Loire,Tous âges,331.04752897,542.84606437,700.77084793
2023-03-06,2023-S10,24,Centre-Val de Loire,00-04 ans,143.78145219,625.0,0.0
2023-03-06,2023-S10,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-03-06,2023-S10,24,Centre-Val de Loire,Tous âges,418.9837739,1132.3701679,565.37102473
2023-03-13,2023-S11,24,Centre-Val de Loire,Tous âges,527.89270937,1155.4230339,398.14200398
2023-03-20,2023-S12,24,Centre-Val de Loire,00-04 ans,498.13200498,1515.1515152,471.69811321
2023-03-27,2023-S13,24,Centre-Val de Loire,00-04 ans,337.38191633,0.0,534.75935829
2023-04-10,2023-S15,24,Centre-Val de Loire,00-04 ans,753.42465753,1081.0810811,0.0
2023-04-10,2023-S15,24,Centre-Val de Loire,Tous âges,931.38776777,1991.5741095,1165.3313911
2023-04-24,2023-S17,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-05-01,2023-S18,24,Centre-Val de Loire,Tous âges,435.21417118,1023.219205,1716.1716172
2023-05-08,2023-S19,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-05-08,2023-S19,24,Centre-Val de Loire,15-64 ans,363.16095293,633.57972545,1068.3760684
2023-05-08,2023-S19,24,Centre-Val de Loire,65 ans ou plus,731.38297872,1408.4507042,813.00813008
2023-05-08,2023-S19,24,Centre-Val de Loire,Tous âges,395.256917,960.73517126,764.95132128
2023-05-15,2023-S20,24,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2023-05-15,2023-S20,24,Centre-Val de Loire,65 ans ou plus,718.25008162,1288.6597938,1290.3225806
2023-05-22,2023-S21,24,Centre-Val de Loire,05-14 ans,45.537340619,0.0,460.82949309
2023-05-29,2023-S22,24,Centre-Val de Loire,65 ans ou plus,803.46106304,1375.4045307,943.39622642
2023-06-05,2023-S23,24,Centre-Val de Loire,15-64 ans,94.979647218,98.911968348,849.25690021
2023-06-05,2023-S23,24,Centre-Val de Loire,Tous âges,158.63162977,531.71287505,629.37062937
2023-06-12,2023-S24,24,Centre-Val de Loire,00-04 ans,70.274068869,0.0,0.0
2023-06-12,2023-S24,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-06-12,2023-S24,24,Centre-Val de Loire,Tous âges,135.64646248,303.03030303,285.51034975
2023-06-19,2023-S25,24,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2023-06-19,2023-S25,24,Centre-Val de Loire,05-14 ans,49.975012494,0.0,540.54054054
2023-06-19,2023-S25,24,Centre-Val de Loire,15-64 ans,79.691858148,0.0,800.91533181
2023-06-26,2023-S26,24,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2023-06-26,2023-S26,24,Centre-Val de Loire,15-64 ans,42.65605005,0.0,452.48868778
2023-06-26,2023-S26,24,Centre-Val de Loire,65 ans ou plus,317.15826197,660.0660066,0.0
2023-07-03,2023-S27,24,Centre-Val de Loire,15-64 ans,109.8728614,309.91735537,364.5200486
2023-07-03,2023-S27,24,Centre-Val de Loire,65 ans ou plus,362.19953902,476.56870532,0.0
2023-07-17,2023-S29,24,Centre-Val de Loire,65 ans ou plus,192.30769231,479.61630695,2919.7080292
2023-07-24,2023-S30,24,Centre-Val de Loire,00-04 ans,168.63406408,0.0,0.0
2023-07-24,2023-S30,24,Centre-Val de Loire,15-64 ans,149.36519791,99.00990099,1279.0697674
2023-07-24,2023-S30,24,Centre-Val de Loire,65 ans ou plus,373.94827049,488.59934853,775.19379845
2023-07-24,2023-S30,24,Centre-Val de Loire,Tous âges,195.83843329,281.12449799,955.41401274
2023-07-31,2023-S31,24,Centre-Val de Loire,65 ans ou plus,379.50664137,684.93150685,558.65921788
2023-08-07,2023-S32,24,Centre-Val de Loire,00-04 ans,483.09178744,1063.8297872,0.0
2023-08-07,2023-S32,24,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2023-08-14,2023-S33,24,Centre-Val de Loire,15-64 ans,579.99033349,794.55164586,1743.5897436
2023-08-14,2023-S33,24,Centre-Val de Loire,65 ans ou plus,435.45878694,725.22159549,568.18181818
2023-08-14,2023-S33,24,Centre-Val de Loire,Tous âges,557.84414693,856.53104925,1422.4751067
2023-08-21,2023-S34,24,Centre-Val de Loire,05-14 ans,89.047195013,0.0,934.57943925
2023-08-21,2023-S34,24,Centre-Val de Loire,15-64 ans,417.82729805,535.9056806,3699.2840095
2023-08-21,2023-S34,24,Centre-Val de Loire,65 ans ou plus,964.94049534,1402.640264,3448.2758621
2023-08-21,2023-S34,24,Centre-Val de Loire,Tous âges,571.03894997,963.95641241,3088.4808013
2023-08-28,2023-S35,24,Centre-Val de Loire,00-04 ans,1012.8913444,0.0,2702.7027027
2023-08-28,2023-S35,24,Centre-Val de Loire,65 ans ou plus,1110.7584894,1988.8623707,1980.1980198
2023-08-28,2023-S35,24,Centre-Val de Loire,Tous âges,548.99351189,1072.279587,2072.0720721
2023-09-04,2023-S36,24,Centre-Val de Loire,05-14 ans,568.99004267,746.26865672,1351.3513514
2023-09-18,2023-S38,24,Centre-Val de Loire,15-64 ans,754.35468386,742.11502783,4393.3054393
2023-09-18,2023-S38,24,Centre-Val de Loire,65 ans ou plus,1781.8740399,2721.0884354,917.43119266
2023-09-25,2023-S39,24,Centre-Val de Loire,15-64 ans,960.4978355,1272.0156556,4444.4444444
2023-10-02,2023-S40,24,Centre-Val de Loire,Tous âges,1063.6818687,2040.8163265,5006.5019506
